record_id,student_id,group_id,session_type,session_datetime,status,datetime
AT006704,S0415,G05,session,2026-03-24 16:00:00,attended,
AT006705,S0427,G05,session,2026-03-24 16:00:00,attended,
AT006706,S0430,G05,session,2026-03-24 16:00:00,attended,
AT006707,S0445,G05,session,2026-03-24 16:00:00,attended,
AT006708,S0483,G05,session,2026-03-24 16:00:00,attended,
AT006709,S0491,G05,session,2026-03-24 16:00:00,attended,
AT006710,S0495,G05,session,2026-03-24 16:00:00,attended,
AT006711,S0003,G05,practical,2026-03-31 16:00:00,attended,
AT006712,S0010,G05,practical,2026-03-31 16:00:00,attended,
AT006713,S0034,G05,practical,2026-03-31 16:00:00,attended,
AT006714,S0050,G05,practical,2026-03-31 16:00:00,attended,
AT006715,S0051,G05,practical,2026-03-31 16:00:00,attended,
AT006716,S0066,G05,practical,2026-03-31 16:00:00,attended,
AT006717,S0070,G05,practical,2026-03-31 16:00:00,attended,
AT006718,S0072,G05,practical,2026-03-31 16:00:00,attended,
AT006719,S0112,G05,practical,2026-03-31 16:00:00,attended,
AT006720,S0129,G05,practical,2026-03-31 16:00:00,attended,
AT006721,S0148,G05,practical,2026-03-31 16:00:00,attended,
AT006722,S0150,G05,practical,2026-03-31 16:00:00,attended,
AT006723,S0154,G05,practical,2026-03-31 16:00:00,attended,
AT006724,S0165,G05,practical,2026-03-31 16:00:00,attended,
AT006725,S0169,G05,practical,2026-03-31 16:00:00,attended,
AT006726,S0170,G05,practical,2026-03-31 16:00:00,attended,
AT006727,S0171,G05,practical,2026-03-31 16:00:00,attended,
AT006728,S0179,G05,practical,2026-03-31 16:00:00,attended,
AT006729,S0200,G05,practical,2026-03-31 16:00:00,attended,
AT006730,S0207,G05,practical,2026-03-31 16:00:00,attended,
AT006731,S0211,G05,practical,2026-03-31 16:00:00,attended,
AT006732,S0213,G05,practical,2026-03-31 16:00:00,attended,
AT006733,S0214,G05,practical,2026-03-31 16:00:00,attended,
AT006734,S0219,G05,practical,2026-03-31 16:00:00,attended,
AT006735,S0220,G05,practical,2026-03-31 16:00:00,attended,
AT006736,S0223,G05,practical,2026-03-31 16:00:00,attended,
AT006737,S0228,G05,practical,2026-03-31 16:00:00,attended,
AT006738,S0231,G05,practical,2026-03-31 16:00:00,attended,
AT006739,S0234,G05,practical,2026-03-31 16:00:00,attended,
AT006740,S0257,G05,practical,2026-03-31 16:00:00,attended,
AT006741,S0268,G05,practical,2026-03-31 16:00:00,attended,
AT006742,S0294,G05,practical,2026-03-31 16:00:00,attended,
AT006743,S0307,G05,practical,2026-03-31 16:00:00,attended,
AT006744,S0326,G05,practical,2026-03-31 16:00:00,attended,
AT006745,S0345,G05,practical,2026-03-31 16:00:00,attended,
AT006746,S0364,G05,practical,2026-03-31 16:00:00,attended,
AT006747,S0365,G05,practical,2026-03-31 16:00:00,attended,
AT006748,S0374,G05,practical,2026-03-31 16:00:00,attended,
AT006749,S0382,G05,practical,2026-03-31 16:00:00,attended,
AT006750,S0415,G05,practical,2026-03-31 16:00:00,attended,
AT006751,S0427,G05,practical,2026-03-31 16:00:00,attended,
AT006752,S0430,G05,practical,2026-03-31 16:00:00,attended,
AT006753,S0445,G05,practical,2026-03-31 16:00:00,attended,
AT006754,S0483,G05,practical,2026-03-31 16:00:00,attended,
AT006755,S0491,G05,practical,2026-03-31 16:00:00,attended,
AT006756,S0495,G05,practical,2026-03-31 16:00:00,attended,
AT007853,S0002,G06,session,2026-03-07 17:00:00,attended,
AT007854,S0020,G06,session,2026-03-07 17:00:00,attended,
AT007855,S0025,G06,session,2026-03-07 17:00:00,attended,
AT007856,S0028,G06,session,2026-03-07 17:00:00,attended,
AT007857,S0031,G06,session,2026-03-07 17:00:00,attended,
AT007858,S0048,G06,session,2026-03-07 17:00:00,attended,
AT007859,S0058,G06,session,2026-03-07 17:00:00,attended,
AT007860,S0060,G06,session,2026-03-07 17:00:00,attended,
AT007861,S0065,G06,session,2026-03-07 17:00:00,attended,
AT007862,S0096,G06,session,2026-03-07 17:00:00,attended,
AT007863,S0111,G06,session,2026-03-07 17:00:00,attended,
AT007864,S0118,G06,session,2026-03-07 17:00:00,attended,
AT007865,S0137,G06,session,2026-03-07 17:00:00,attended,
AT007866,S0156,G06,session,2026-03-07 17:00:00,attended,
AT007867,S0161,G06,session,2026-03-07 17:00:00,attended,
AT007868,S0175,G06,session,2026-03-07 17:00:00,attended,
AT007869,S0177,G06,session,2026-03-07 17:00:00,attended,
AT007870,S0187,G06,session,2026-03-07 17:00:00,attended,
AT007871,S0190,G06,session,2026-03-07 17:00:00,attended,
AT007872,S0194,G06,session,2026-03-07 17:00:00,attended,
AT007873,S0215,G06,session,2026-03-07 17:00:00,attended,
AT007874,S0224,G06,session,2026-03-07 17:00:00,attended,
AT007875,S0233,G06,session,2026-03-07 17:00:00,attended,
AT007876,S0236,G06,session,2026-03-07 17:00:00,attended,
AT007877,S0244,G06,session,2026-03-07 17:00:00,attended,
AT007878,S0250,G06,session,2026-03-07 17:00:00,attended,
AT007879,S0271,G06,session,2026-03-07 17:00:00,attended,
AT007880,S0272,G06,session,2026-03-07 17:00:00,attended,
AT007881,S0274,G06,session,2026-03-07 17:00:00,attended,
AT007882,S0275,G06,session,2026-03-07 17:00:00,attended,
AT007883,S0282,G06,session,2026-03-07 17:00:00,attended,
AT007884,S0287,G06,session,2026-03-07 17:00:00,attended,
AT007885,S0291,G06,session,2026-03-07 17:00:00,attended,
AT007886,S0292,G06,session,2026-03-07 17:00:00,attended,
AT007887,S0298,G06,session,2026-03-07 17:00:00,attended,
AT007888,S0302,G06,session,2026-03-07 17:00:00,attended,
AT007889,S0309,G06,session,2026-03-07 17:00:00,attended,
AT007890,S0314,G06,session,2026-03-07 17:00:00,attended,
AT007891,S0327,G06,session,2026-03-07 17:00:00,attended,
AT007892,S0331,G06,session,2026-03-07 17:00:00,attended,
AT007893,S0333,G06,session,2026-03-07 17:00:00,attended,
AT007894,S0340,G06,session,2026-03-07 17:00:00,attended,
AT007895,S0349,G06,session,2026-03-07 17:00:00,attended,
AT007896,S0360,G06,session,2026-03-07 17:00:00,attended,
AT007897,S0361,G06,session,2026-03-07 17:00:00,attended,
AT007898,S0363,G06,session,2026-03-07 17:00:00,attended,
AT007899,S0377,G06,session,2026-03-07 17:00:00,attended,
AT007900,S0386,G06,session,2026-03-07 17:00:00,attended,
AT007901,S0389,G06,session,2026-03-07 17:00:00,attended,
AT007902,S0394,G06,session,2026-03-07 17:00:00,attended,
AT007903,S0429,G06,session,2026-03-07 17:00:00,attended,
AT007904,S0432,G06,session,2026-03-07 17:00:00,attended,
AT007905,S0437,G06,session,2026-03-07 17:00:00,attended,
AT007906,S0439,G06,session,2026-03-07 17:00:00,attended,
AT007907,S0440,G06,session,2026-03-07 17:00:00,attended,
AT007908,S0467,G06,session,2026-03-07 17:00:00,attended,
AT007909,S0002,G06,session,2026-03-14 17:00:00,attended,
AT007910,S0020,G06,session,2026-03-14 17:00:00,attended,
AT007911,S0025,G06,session,2026-03-14 17:00:00,attended,
AT007912,S0028,G06,session,2026-03-14 17:00:00,attended,
AT007913,S0031,G06,session,2026-03-14 17:00:00,attended,
AT007914,S0048,G06,session,2026-03-14 17:00:00,attended,
AT007915,S0058,G06,session,2026-03-14 17:00:00,attended,
AT007916,S0060,G06,session,2026-03-14 17:00:00,attended,
AT007917,S0065,G06,session,2026-03-14 17:00:00,attended,
AT007918,S0096,G06,session,2026-03-14 17:00:00,attended,
AT007919,S0111,G06,session,2026-03-14 17:00:00,attended,
AT007920,S0118,G06,session,2026-03-14 17:00:00,attended,
AT007921,S0137,G06,session,2026-03-14 17:00:00,attended,
AT007922,S0156,G06,session,2026-03-14 17:00:00,attended,
AT007923,S0161,G06,session,2026-03-14 17:00:00,attended,
AT007924,S0175,G06,session,2026-03-14 17:00:00,attended,
AT007925,S0177,G06,session,2026-03-14 17:00:00,attended,
AT007926,S0187,G06,session,2026-03-14 17:00:00,attended,
AT007927,S0190,G06,session,2026-03-14 17:00:00,attended,
AT007928,S0194,G06,session,2026-03-14 17:00:00,attended,
AT007929,S0215,G06,session,2026-03-14 17:00:00,attended,
AT007930,S0224,G06,session,2026-03-14 17:00:00,attended,
AT007931,S0233,G06,session,2026-03-14 17:00:00,attended,
AT007932,S0236,G06,session,2026-03-14 17:00:00,attended,
AT007933,S0244,G06,session,2026-03-14 17:00:00,attended,
AT007934,S0250,G06,session,2026-03-14 17:00:00,attended,
AT007935,S0271,G06,session,2026-03-14 17:00:00,attended,
AT007936,S0272,G06,session,2026-03-14 17:00:00,attended,
AT007937,S0274,G06,session,2026-03-14 17:00:00,attended,
AT007938,S0275,G06,session,2026-03-14 17:00:00,attended,
AT007939,S0282,G06,session,2026-03-14 17:00:00,attended,
AT007940,S0287,G06,session,2026-03-14 17:00:00,attended,
AT007941,S0291,G06,session,2026-03-14 17:00:00,attended,
AT007942,S0292,G06,session,2026-03-14 17:00:00,attended,
AT007943,S0298,G06,session,2026-03-14 17:00:00,attended,
AT007944,S0302,G06,session,2026-03-14 17:00:00,attended,
AT007945,S0309,G06,session,2026-03-14 17:00:00,attended,
AT007946,S0314,G06,session,2026-03-14 17:00:00,attended,
AT007947,S0327,G06,session,2026-03-14 17:00:00,attended,
AT007948,S0331,G06,session,2026-03-14 17:00:00,attended,
AT007949,S0333,G06,session,2026-03-14 17:00:00,attended,
AT007950,S0340,G06,session,2026-03-14 17:00:00,attended,
AT007951,S0349,G06,session,2026-03-14 17:00:00,attended,
AT007952,S0360,G06,session,2026-03-14 17:00:00,attended,
AT007953,S0361,G06,session,2026-03-14 17:00:00,attended,
AT007954,S0363,G06,session,2026-03-14 17:00:00,attended,
AT007955,S0377,G06,session,2026-03-14 17:00:00,attended,
AT007956,S0386,G06,session,2026-03-14 17:00:00,attended,
AT007957,S0389,G06,session,2026-03-14 17:00:00,attended,
AT007958,S0394,G06,session,2026-03-14 17:00:00,attended,
AT007959,S0429,G06,session,2026-03-14 17:00:00,attended,
AT007960,S0432,G06,session,2026-03-14 17:00:00,attended,
AT007961,S0437,G06,session,2026-03-14 17:00:00,attended,
AT007962,S0439,G06,session,2026-03-14 17:00:00,attended,
AT007963,S0440,G06,session,2026-03-14 17:00:00,attended,
AT007964,S0467,G06,session,2026-03-14 17:00:00,attended,
AT007965,S0002,G06,quiz,2026-03-21 17:00:00,attended,
AT007966,S0020,G06,quiz,2026-03-21 17:00:00,attended,
AT007967,S0025,G06,quiz,2026-03-21 17:00:00,attended,
AT007968,S0028,G06,quiz,2026-03-21 17:00:00,attended,
AT007969,S0031,G06,quiz,2026-03-21 17:00:00,attended,
AT007970,S0048,G06,quiz,2026-03-21 17:00:00,attended,
AT007971,S0058,G06,quiz,2026-03-21 17:00:00,attended,
AT007972,S0060,G06,quiz,2026-03-21 17:00:00,attended,
AT007973,S0065,G06,quiz,2026-03-21 17:00:00,attended,
AT007974,S0096,G06,quiz,2026-03-21 17:00:00,attended,
AT007975,S0111,G06,quiz,2026-03-21 17:00:00,attended,
AT007976,S0118,G06,quiz,2026-03-21 17:00:00,attended,
AT007977,S0137,G06,quiz,2026-03-21 17:00:00,attended,
AT007978,S0156,G06,quiz,2026-03-21 17:00:00,attended,
AT007979,S0161,G06,quiz,2026-03-21 17:00:00,attended,
AT007980,S0175,G06,quiz,2026-03-21 17:00:00,attended,
AT007981,S0177,G06,quiz,2026-03-21 17:00:00,attended,
AT007982,S0187,G06,quiz,2026-03-21 17:00:00,attended,
AT007983,S0190,G06,quiz,2026-03-21 17:00:00,attended,
AT007984,S0194,G06,quiz,2026-03-21 17:00:00,attended,
AT007985,S0215,G06,quiz,2026-03-21 17:00:00,attended,
AT007986,S0224,G06,quiz,2026-03-21 17:00:00,attended,
AT007987,S0233,G06,quiz,2026-03-21 17:00:00,attended,
AT007988,S0236,G06,quiz,2026-03-21 17:00:00,attended,
AT007989,S0244,G06,quiz,2026-03-21 17:00:00,attended,
AT007990,S0250,G06,quiz,2026-03-21 17:00:00,attended,
AT007991,S0271,G06,quiz,2026-03-21 17:00:00,attended,
AT007992,S0272,G06,quiz,2026-03-21 17:00:00,attended,
AT007993,S0274,G06,quiz,2026-03-21 17:00:00,attended,
AT007994,S0275,G06,quiz,2026-03-21 17:00:00,attended,
AT007995,S0282,G06,quiz,2026-03-21 17:00:00,attended,
AT007996,S0287,G06,quiz,2026-03-21 17:00:00,attended,
AT007997,S0291,G06,quiz,2026-03-21 17:00:00,attended,
AT007998,S0292,G06,quiz,2026-03-21 17:00:00,attended,
AT007999,S0298,G06,quiz,2026-03-21 17:00:00,attended,
AT008000,S0302,G06,quiz,2026-03-21 17:00:00,attended,
AT008001,S0309,G06,quiz,2026-03-21 17:00:00,attended,
AT008002,S0314,G06,quiz,2026-03-21 17:00:00,attended,
AT008003,S0327,G06,quiz,2026-03-21 17:00:00,attended,
AT008004,S0331,G06,quiz,2026-03-21 17:00:00,attended,
AT008005,S0333,G06,quiz,2026-03-21 17:00:00,attended,
AT008006,S0340,G06,quiz,2026-03-21 17:00:00,attended,
AT008007,S0349,G06,quiz,2026-03-21 17:00:00,attended,
AT008008,S0360,G06,quiz,2026-03-21 17:00:00,attended,
AT008009,S0361,G06,quiz,2026-03-21 17:00:00,attended,
AT008010,S0363,G06,quiz,2026-03-21 17:00:00,attended,
AT008011,S0377,G06,quiz,2026-03-21 17:00:00,attended,
AT008012,S0386,G06,quiz,2026-03-21 17:00:00,attended,
AT008013,S0389,G06,quiz,2026-03-21 17:00:00,attended,
AT008014,S0394,G06,quiz,2026-03-21 17:00:00,attended,
AT008015,S0429,G06,quiz,2026-03-21 17:00:00,attended,
AT008016,S0432,G06,quiz,2026-03-21 17:00:00,attended,
AT008017,S0437,G06,quiz,2026-03-21 17:00:00,attended,
AT008018,S0439,G06,quiz,2026-03-21 17:00:00,attended,
AT008019,S0440,G06,quiz,2026-03-21 17:00:00,attended,
AT008020,S0467,G06,quiz,2026-03-21 17:00:00,attended,
AT008021,S0002,G06,session,2026-03-28 17:00:00,attended,
AT008022,S0020,G06,session,2026-03-28 17:00:00,attended,
AT008023,S0025,G06,session,2026-03-28 17:00:00,attended,
AT008024,S0028,G06,session,2026-03-28 17:00:00,attended,
AT008025,S0031,G06,session,2026-03-28 17:00:00,attended,
AT008026,S0048,G06,session,2026-03-28 17:00:00,attended,
AT008027,S0058,G06,session,2026-03-28 17:00:00,attended,
AT008028,S0060,G06,session,2026-03-28 17:00:00,attended,
AT008029,S0065,G06,session,2026-03-28 17:00:00,attended,
AT008030,S0096,G06,session,2026-03-28 17:00:00,attended,
AT008031,S0111,G06,session,2026-03-28 17:00:00,attended,
AT008032,S0118,G06,session,2026-03-28 17:00:00,attended,
AT008033,S0137,G06,session,2026-03-28 17:00:00,attended,
AT008034,S0156,G06,session,2026-03-28 17:00:00,attended,
AT008035,S0161,G06,session,2026-03-28 17:00:00,attended,
AT008036,S0175,G06,session,2026-03-28 17:00:00,attended,
AT008037,S0177,G06,session,2026-03-28 17:00:00,attended,
AT008038,S0187,G06,session,2026-03-28 17:00:00,attended,
AT008039,S0190,G06,session,2026-03-28 17:00:00,attended,
AT008040,S0194,G06,session,2026-03-28 17:00:00,attended,
AT008041,S0215,G06,session,2026-03-28 17:00:00,attended,
AT008042,S0224,G06,session,2026-03-28 17:00:00,attended,
AT008043,S0233,G06,session,2026-03-28 17:00:00,attended,
AT008044,S0236,G06,session,2026-03-28 17:00:00,attended,
AT008045,S0244,G06,session,2026-03-28 17:00:00,attended,
AT008046,S0250,G06,session,2026-03-28 17:00:00,attended,
AT008047,S0271,G06,session,2026-03-28 17:00:00,attended,
AT008048,S0272,G06,session,2026-03-28 17:00:00,attended,
AT008049,S0274,G06,session,2026-03-28 17:00:00,attended,
AT008050,S0275,G06,session,2026-03-28 17:00:00,attended,
AT008051,S0282,G06,session,2026-03-28 17:00:00,attended,
AT008052,S0287,G06,session,2026-03-28 17:00:00,attended,
AT008053,S0291,G06,session,2026-03-28 17:00:00,attended,
AT008054,S0292,G06,session,2026-03-28 17:00:00,attended,
AT008055,S0298,G06,session,2026-03-28 17:00:00,attended,
AT008056,S0302,G06,session,2026-03-28 17:00:00,attended,
AT008057,S0309,G06,session,2026-03-28 17:00:00,attended,
AT008058,S0314,G06,session,2026-03-28 17:00:00,attended,
AT008059,S0327,G06,session,2026-03-28 17:00:00,attended,
AT008060,S0331,G06,session,2026-03-28 17:00:00,attended,
AT008061,S0333,G06,session,2026-03-28 17:00:00,attended,
AT008062,S0340,G06,session,2026-03-28 17:00:00,attended,
AT008063,S0349,G06,session,2026-03-28 17:00:00,attended,
AT008064,S0360,G06,session,2026-03-28 17:00:00,attended,
AT008065,S0361,G06,session,2026-03-28 17:00:00,attended,
AT008066,S0363,G06,session,2026-03-28 17:00:00,attended,
AT008067,S0377,G06,session,2026-03-28 17:00:00,attended,
AT008068,S0386,G06,session,2026-03-28 17:00:00,attended,
AT008069,S0389,G06,session,2026-03-28 17:00:00,attended,
AT008070,S0394,G06,session,2026-03-28 17:00:00,attended,
AT008071,S0429,G06,session,2026-03-28 17:00:00,attended,
AT008072,S0432,G06,session,2026-03-28 17:00:00,attended,
AT008073,S0437,G06,session,2026-03-28 17:00:00,attended,
AT008074,S0439,G06,session,2026-03-28 17:00:00,attended,
AT008075,S0440,G06,session,2026-03-28 17:00:00,attended,
AT008076,S0467,G06,session,2026-03-28 17:00:00,attended,
AT009335,S0006,G07,session,2026-03-04 21:00:00,attended,
AT009336,S0013,G07,session,2026-03-04 21:00:00,attended,
AT009337,S0036,G07,session,2026-03-04 21:00:00,attended,
AT009338,S0038,G07,session,2026-03-04 21:00:00,attended,
AT009339,S0042,G07,session,2026-03-04 21:00:00,attended,
AT009340,S0067,G07,session,2026-03-04 21:00:00,attended,
AT009341,S0069,G07,session,2026-03-04 21:00:00,attended,
AT009342,S0073,G07,session,2026-03-04 21:00:00,attended,
AT009343,S0088,G07,session,2026-03-04 21:00:00,attended,
AT009344,S0090,G07,session,2026-03-04 21:00:00,attended,
AT009345,S0093,G07,session,2026-03-04 21:00:00,attended,
AT009346,S0106,G07,session,2026-03-04 21:00:00,attended,
AT009347,S0115,G07,session,2026-03-04 21:00:00,attended,
AT009348,S0127,G07,session,2026-03-04 21:00:00,attended,
AT009349,S0140,G07,session,2026-03-04 21:00:00,attended,
AT009350,S0141,G07,session,2026-03-04 21:00:00,attended,
AT009351,S0142,G07,session,2026-03-04 21:00:00,attended,
AT009352,S0144,G07,session,2026-03-04 21:00:00,attended,
AT009353,S0153,G07,session,2026-03-04 21:00:00,attended,
AT009354,S0157,G07,session,2026-03-04 21:00:00,attended,
AT009355,S0166,G07,session,2026-03-04 21:00:00,attended,
AT009356,S0167,G07,session,2026-03-04 21:00:00,attended,
AT009357,S0201,G07,session,2026-03-04 21:00:00,attended,
AT009358,S0206,G07,session,2026-03-04 21:00:00,attended,
AT009359,S0210,G07,session,2026-03-04 21:00:00,attended,
AT009360,S0217,G07,session,2026-03-04 21:00:00,attended,
AT009361,S0226,G07,session,2026-03-04 21:00:00,attended,
AT009362,S0263,G07,session,2026-03-04 21:00:00,attended,
AT009363,S0279,G07,session,2026-03-04 21:00:00,attended,
AT009364,S0284,G07,session,2026-03-04 21:00:00,attended,
AT009365,S0286,G07,session,2026-03-04 21:00:00,attended,
AT009366,S0288,G07,session,2026-03-04 21:00:00,attended,
AT009367,S0290,G07,session,2026-03-04 21:00:00,attended,
AT009368,S0311,G07,session,2026-03-04 21:00:00,attended,
AT009369,S0315,G07,session,2026-03-04 21:00:00,attended,
AT009370,S0337,G07,session,2026-03-04 21:00:00,attended,
AT009371,S0339,G07,session,2026-03-04 21:00:00,attended,
AT009372,S0353,G07,session,2026-03-04 21:00:00,attended,
AT009373,S0375,G07,session,2026-03-04 21:00:00,attended,
AT009374,S0381,G07,session,2026-03-04 21:00:00,attended,
AT009375,S0390,G07,session,2026-03-04 21:00:00,attended,
AT009376,S0399,G07,session,2026-03-04 21:00:00,attended,
AT009377,S0408,G07,session,2026-03-04 21:00:00,attended,
AT009378,S0412,G07,session,2026-03-04 21:00:00,attended,
AT009379,S0414,G07,session,2026-03-04 21:00:00,attended,
AT009380,S0416,G07,session,2026-03-04 21:00:00,attended,
AT009381,S0428,G07,session,2026-03-04 21:00:00,attended,
AT009382,S0443,G07,session,2026-03-04 21:00:00,attended,
AT009383,S0447,G07,session,2026-03-04 21:00:00,attended,
AT009384,S0451,G07,session,2026-03-04 21:00:00,attended,
AT009385,S0453,G07,session,2026-03-04 21:00:00,attended,
AT009386,S0465,G07,session,2026-03-04 21:00:00,attended,
AT009387,S0469,G07,session,2026-03-04 21:00:00,attended,
AT009388,S0472,G07,session,2026-03-04 21:00:00,attended,
AT009389,S0481,G07,session,2026-03-04 21:00:00,attended,
AT009390,S0484,G07,session,2026-03-04 21:00:00,attended,
AT009391,S0490,G07,session,2026-03-04 21:00:00,attended,
AT009392,S0494,G07,session,2026-03-04 21:00:00,attended,
AT009393,S0006,G07,session,2026-03-11 21:00:00,attended,
AT009394,S0013,G07,session,2026-03-11 21:00:00,attended,
AT009395,S0036,G07,session,2026-03-11 21:00:00,attended,
AT009396,S0038,G07,session,2026-03-11 21:00:00,attended,
AT009397,S0042,G07,session,2026-03-11 21:00:00,attended,
AT009398,S0067,G07,session,2026-03-11 21:00:00,attended,
AT009399,S0069,G07,session,2026-03-11 21:00:00,attended,
AT009400,S0073,G07,session,2026-03-11 21:00:00,attended,
AT009401,S0088,G07,session,2026-03-11 21:00:00,attended,
AT009402,S0090,G07,session,2026-03-11 21:00:00,attended,
AT009403,S0093,G07,session,2026-03-11 21:00:00,attended,
AT009404,S0106,G07,session,2026-03-11 21:00:00,attended,
AT009405,S0115,G07,session,2026-03-11 21:00:00,attended,
AT009406,S0127,G07,session,2026-03-11 21:00:00,attended,
AT009407,S0140,G07,session,2026-03-11 21:00:00,attended,
AT009408,S0141,G07,session,2026-03-11 21:00:00,attended,
AT009409,S0142,G07,session,2026-03-11 21:00:00,attended,
AT009410,S0144,G07,session,2026-03-11 21:00:00,attended,
AT009411,S0153,G07,session,2026-03-11 21:00:00,attended,
