student_id,course_id,group_id,assessment_id,assessment_title,type,score,max_score,date
S0302,C004,G06,C004-PR,Practical 1,practical,64.0,100,2026-04-04
S0302,C004,G06,C004-PR,Practical 2,practical,67.8,100,2026-04-18
S0302,C004,G06,C004-EX,Midterm Exam,exam,62.5,100,2026-05-02
S0302,C004,G06,C004-EXF,Final Exam,exam,45.1,100,2026-05-16
S0303,C006,G09,C006-QZ,Quiz 1,quiz,75.4,100,2025-12-27
S0303,C006,G09,C006-QZ,Quiz 2,quiz,93.2,100,2026-01-10
S0303,C006,G09,C006-QZ,Quiz 3,quiz,69.4,100,2026-01-24
S0303,C006,G09,C006-QZ,Quiz 4,quiz,80.5,100,2026-02-07
S0303,C006,G09,C006-AS,Assignment 1,assignment,75.0,100,2026-02-21
S0303,C006,G09,C006-AS,Assignment 2,assignment,55.3,100,2026-03-07
S0303,C006,G09,C006-AS,Assignment 3,assignment,67.0,100,2026-03-21
S0303,C006,G09,C006-PR,Practical 1,practical,79.7,100,2026-04-04
S0303,C006,G09,C006-PR,Practical 2,practical,80.6,100,2026-04-18
S0303,C006,G09,C006-EX,Midterm Exam,exam,74.1,100,2026-05-02
S0303,C006,G09,C006-EXF,Final Exam,exam,79.2,100,2026-05-16
S0304,C006,G09,C006-QZ,Quiz 1,quiz,73.7,100,2026-01-01
S0304,C006,G09,C006-QZ,Quiz 2,quiz,80.9,100,2026-01-15
S0304,C006,G09,C006-QZ,Quiz 3,quiz,86.8,100,2026-01-28
S0304,C006,G09,C006-QZ,Quiz 4,quiz,80.9,100,2026-02-11
S0304,C006,G09,C006-AS,Assignment 1,assignment,71.3,100,2026-02-24
S0304,C006,G09,C006-AS,Assignment 2,assignment,83.2,100,2026-03-10
S0304,C006,G09,C006-AS,Assignment 3,assignment,70.1,100,2026-03-23
S0304,C006,G09,C006-PR,Practical 1,practical,67.4,100,2026-04-06
S0304,C006,G09,C006-PR,Practical 2,practical,67.7,100,2026-04-19
S0304,C006,G09,C006-EX,Midterm Exam,exam,93.2,100,2026-05-03
S0304,C006,G09,C006-EXF,Final Exam,exam,81.4,100,2026-05-16
S0305,C002,G03,C002-QZ,Quiz 1,quiz,58.9,100,2025-12-21
S0305,C002,G03,C002-QZ,Quiz 2,quiz,90.6,100,2026-01-05
S0305,C002,G03,C002-QZ,Quiz 3,quiz,73.9,100,2026-01-19
S0305,C002,G03,C002-QZ,Quiz 4,quiz,78.7,100,2026-02-03
S0305,C002,G03,C002-AS,Assignment 1,assignment,72.2,100,2026-02-17
S0305,C002,G03,C002-AS,Assignment 2,assignment,47.1,100,2026-03-04
S0305,C002,G03,C002-AS,Assignment 3,assignment,63.5,100,2026-03-18
S0305,C002,G03,C002-PR,Practical 1,practical,80.3,100,2026-04-02
S0305,C002,G03,C002-PR,Practical 2,practical,74.9,100,2026-04-16
S0305,C002,G03,C002-EX,Midterm Exam,exam,65.0,100,2026-05-01
S0305,C002,G03,C002-EXF,Final Exam,exam,63.4,100,2026-05-15
S0306,C006,G09,C006-QZ,Quiz 1,quiz,82.3,100,2025-12-31
S0306,C006,G09,C006-QZ,Quiz 2,quiz,85.3,100,2026-01-14
S0306,C006,G09,C006-QZ,Quiz 3,quiz,80.7,100,2026-01-27
S0306,C006,G09,C006-QZ,Quiz 4,quiz,78.8,100,2026-02-10
S0306,C006,G09,C006-AS,Assignment 1,assignment,78.9,100,2026-02-23
S0306,C006,G09,C006-AS,Assignment 2,assignment,64.6,100,2026-03-09
S0306,C006,G09,C006-AS,Assignment 3,assignment,73.7,100,2026-03-23
S0306,C006,G09,C006-PR,Practical 1,practical,79.5,100,2026-04-05
S0306,C006,G09,C006-PR,Practical 2,practical,75.4,100,2026-04-19
S0306,C006,G09,C006-EX,Midterm Exam,exam,64.7,100,2026-05-02
S0306,C006,G09,C006-EXF,Final Exam,exam,80.2,100,2026-05-16
S0307,C003,G05,C003-QZ,Quiz 1,quiz,75.7,100,2025-12-17
S0307,C003,G05,C003-QZ,Quiz 2,quiz,69.7,100,2026-01-01
S0307,C003,G05,C003-QZ,Quiz 3,quiz,69.7,100,2026-01-16
S0307,C003,G05,C003-QZ,Quiz 4,quiz,86.0,100,2026-01-31
S0307,C003,G05,C003-AS,Assignment 1,assignment,72.2,100,2026-02-15
S0307,C003,G05,C003-AS,Assignment 2,assignment,70.3,100,2026-03-02
S0307,C003,G05,C003-AS,Assignment 3,assignment,61.1,100,2026-03-16
S0307,C003,G05,C003-PR,Practical 1,practical,82.5,100,2026-03-31
S0307,C003,G05,C003-PR,Practical 2,practical,87.5,100,2026-04-15
S0307,C003,G05,C003-EX,Midterm Exam,exam,71.1,100,2026-04-30
S0307,C003,G05,C003-EXF,Final Exam,exam,65.1,100,2026-05-15
S0308,C002,G03,C002-QZ,Quiz 1,quiz,84.7,100,2025-12-26
S0308,C002,G03,C002-QZ,Quiz 2,quiz,93.4,100,2026-01-09
S0308,C002,G03,C002-QZ,Quiz 3,quiz,73.4,100,2026-01-23
S0308,C002,G03,C002-QZ,Quiz 4,quiz,57.5,100,2026-02-06
S0308,C002,G03,C002-AS,Assignment 1,assignment,84.5,100,2026-02-20
S0308,C002,G03,C002-AS,Assignment 2,assignment,82.7,100,2026-03-06
S0308,C002,G03,C002-AS,Assignment 3,assignment,81.5,100,2026-03-20
S0308,C002,G03,C002-PR,Practical 1,practical,61.3,100,2026-04-03
S0308,C002,G03,C002-PR,Practical 2,practical,85.5,100,2026-04-17
S0308,C002,G03,C002-EX,Midterm Exam,exam,76.8,100,2026-05-01
S0308,C002,G03,C002-EXF,Final Exam,exam,86.8,100,2026-05-15
S0309,C004,G06,C004-QZ,Quiz 1,quiz,82.6,100,2025-12-30
S0309,C004,G06,C004-QZ,Quiz 2,quiz,75.5,100,2026-01-13
S0309,C004,G06,C004-QZ,Quiz 3,quiz,84.3,100,2026-01-27
S0309,C004,G06,C004-QZ,Quiz 4,quiz,67.5,100,2026-02-09
S0309,C004,G06,C004-AS,Assignment 1,assignment,85.9,100,2026-02-23
S0309,C004,G06,C004-AS,Assignment 2,assignment,67.2,100,2026-03-09
S0309,C004,G06,C004-AS,Assignment 3,assignment,81.4,100,2026-03-22
S0309,C004,G06,C004-PR,Practical 1,practical,81.3,100,2026-04-05
S0309,C004,G06,C004-PR,Practical 2,practical,78.3,100,2026-04-19
S0309,C004,G06,C004-EX,Midterm Exam,exam,76.7,100,2026-05-02
S0309,C004,G06,C004-EXF,Final Exam,exam,68.7,100,2026-05-16
S0310,C001,G01,C001-QZ,Quiz 1,quiz,74.1,100,2026-01-01
S0310,C001,G01,C001-QZ,Quiz 2,quiz,78.1,100,2026-01-15
S0310,C001,G01,C001-QZ,Quiz 3,quiz,64.0,100,2026-01-28
S0310,C001,G01,C001-QZ,Quiz 4,quiz,82.4,100,2026-02-11
S0310,C001,G01,C001-AS,Assignment 1,assignment,72.8,100,2026-02-24
S0310,C001,G01,C001-AS,Assignment 2,assignment,62.7,100,2026-03-10
S0310,C001,G01,C001-AS,Assignment 3,assignment,63.9,100,2026-03-23
S0310,C001,G01,C001-PR,Practical 1,practical,63.0,100,2026-04-06
S0310,C001,G01,C001-PR,Practical 2,practical,84.9,100,2026-04-19
S0310,C001,G01,C001-EX,Midterm Exam,exam,71.8,100,2026-05-03
S0310,C001,G01,C001-EXF,Final Exam,exam,65.8,100,2026-05-16
S0311,C005,G07,C005-QZ,Quiz 1,quiz,69.9,100,2025-12-27
S0311,C005,G07,C005-QZ,Quiz 2,quiz,74.7,100,2026-01-10
S0311,C005,G07,C005-QZ,Quiz 3,quiz,55.8,100,2026-01-24
S0311,C005,G07,C005-QZ,Quiz 4,quiz,62.1,100,2026-02-07
S0311,C005,G07,C005-AS,Assignment 1,assignment,59.7,100,2026-02-21
S0311,C005,G07,C005-AS,Assignment 2,assignment,67.4,100,2026-03-07
S0311,C005,G07,C005-AS,Assignment 3,assignment,49.9,100,2026-03-21
S0311,C005,G07,C005-PR,Practical 1,practical,43.4,100,2026-04-04
S0311,C005,G07,C005-PR,Practical 2,practical,59.8,100,2026-04-18
S0311,C005,G07,C005-EX,Midterm Exam,exam,67.4,100,2026-05-02
S0311,C005,G07,C005-EXF,Final Exam,exam,61.3,100,2026-05-16
S0312,C006,G08,C006-QZ,Quiz 1,quiz,64.6,100,2025-12-19
S0312,C006,G08,C006-QZ,Quiz 2,quiz,59.8,100,2026-01-03
S0312,C006,G08,C006-QZ,Quiz 3,quiz,70.9,100,2026-01-18
S0312,C006,G08,C006-QZ,Quiz 4,quiz,95.7,100,2026-02-01
S0312,C006,G08,C006-AS,Assignment 1,assignment,80.3,100,2026-02-16
S0312,C006,G08,C006-AS,Assignment 2,assignment,71.8,100,2026-03-03
S0312,C006,G08,C006-AS,Assignment 3,assignment,54.6,100,2026-03-17
S0312,C006,G08,C006-PR,Practical 1,practical,67.8,100,2026-04-01
S0312,C006,G08,C006-PR,Practical 2,practical,67.5,100,2026-04-16
S0312,C006,G08,C006-EX,Midterm Exam,exam,76.8,100,2026-04-30
S0312,C006,G08,C006-EXF,Final Exam,exam,83.5,100,2026-05-15
S0313,C001,G01,C001-QZ,Quiz 1,quiz,89.3,100,2025-12-18
S0313,C001,G01,C001-QZ,Quiz 2,quiz,81.8,100,2026-01-02
S0313,C001,G01,C001-QZ,Quiz 3,quiz,76.1,100,2026-01-17
S0313,C001,G01,C001-QZ,Quiz 4,quiz,78.8,100,2026-02-01
S0313,C001,G01,C001-AS,Assignment 1,assignment,90.8,100,2026-02-15
S0313,C001,G01,C001-AS,Assignment 2,assignment,68.8,100,2026-03-02
S0313,C001,G01,C001-AS,Assignment 3,assignment,69.7,100,2026-03-17
S0313,C001,G01,C001-PR,Practical 1,practical,67.9,100,2026-04-01
S0313,C001,G01,C001-PR,Practical 2,practical,77.6,100,2026-04-15
S0313,C001,G01,C001-EX,Midterm Exam,exam,85.2,100,2026-04-30
S0313,C001,G01,C001-EXF,Final Exam,exam,71.7,100,2026-05-15
S0314,C004,G06,C004-QZ,Quiz 1,quiz,74.9,100,2025-12-27
S0314,C004,G06,C004-QZ,Quiz 2,quiz,64.9,100,2026-01-10
S0314,C004,G06,C004-QZ,Quiz 3,quiz,78.0,100,2026-01-24
S0314,C004,G06,C004-QZ,Quiz 4,quiz,91.8,100,2026-02-07
S0314,C004,G06,C004-AS,Assignment 1,assignment,87.4,100,2026-02-21
S0314,C004,G06,C004-AS,Assignment 2,assignment,48.0,100,2026-03-07
S0314,C004,G06,C004-AS,Assignment 3,assignment,60.8,100,2026-03-21
S0314,C004,G06,C004-PR,Practical 1,practical,67.4,100,2026-04-04
S0314,C004,G06,C004-PR,Practical 2,practical,76.6,100,2026-04-18
S0314,C004,G06,C004-EX,Midterm Exam,exam,78.1,100,2026-05-02
S0314,C004,G06,C004-EXF,Final Exam,exam,81.5,100,2026-05-16
S0315,C005,G07,C005-QZ,Quiz 1,quiz,54.7,100,2025-12-17
S0315,C005,G07,C005-QZ,Quiz 2,quiz,53.3,100,2026-01-01
S0315,C005,G07,C005-QZ,Quiz 3,quiz,44.6,100,2026-01-16
S0315,C005,G07,C005-QZ,Quiz 4,quiz,62.5,100,2026-01-31
S0315,C005,G07,C005-AS,Assignment 1,assignment,48.7,100,2026-02-15
S0315,C005,G07,C005-AS,Assignment 2,assignment,48.6,100,2026-03-02
S0315,C005,G07,C005-AS,Assignment 3,assignment,34.8,100,2026-03-16
S0315,C005,G07,C005-PR,Practical 1,practical,49.5,100,2026-03-31
S0315,C005,G07,C005-PR,Practical 2,practical,61.4,100,2026-04-15
S0315,C005,G07,C005-EX,Midterm Exam,exam,52.7,100,2026-04-30
S0315,C005,G07,C005-EXF,Final Exam,exam,55.6,100,2026-05-15
S0316,C002,G04,C002-QZ,Quiz 1,quiz,67.9,100,2025-12-24
S0316,C002,G04,C002-QZ,Quiz 2,quiz,92.7,100,2026-01-07
S0316,C002,G04,C002-QZ,Quiz 3,quiz,86.6,100,2026-01-21
S0316,C002,G04,C002-QZ,Quiz 4,quiz,64.4,100,2026-02-05
S0316,C002,G04,C002-AS,Assignment 1,assignment,74.3,100,2026-02-19
S0316,C002,G04,C002-AS,Assignment 2,assignment,57.8,100,2026-03-05
S0316,C002,G04,C002-AS,Assignment 3,assignment,55.3,100,2026-03-19
S0316,C002,G04,C002-PR,Practical 1,practical,65.7,100,2026-04-03
S0316,C002,G04,C002-PR,Practical 2,practical,88.7,100,2026-04-17
S0316,C002,G04,C002-EX,Midterm Exam,exam,65.5,100,2026-05-01
S0316,C002,G04,C002-EXF,Final Exam,exam,72.5,100,2026-05-15
S0317,C001,G02,C001-QZ,Quiz 1,quiz,76.9,100,2025-12-16
S0317,C001,G02,C001-QZ,Quiz 2,quiz,72.9,100,2025-12-31
S0317,C001,G02,C001-QZ,Quiz 3,quiz,76.9,100,2026-01-15
S0317,C001,G02,C001-QZ,Quiz 4,quiz,63.3,100,2026-01-30
S0317,C001,G02,C001-AS,Assignment 1,assignment,58.2,100,2026-02-14
S0317,C001,G02,C001-AS,Assignment 2,assignment,53.8,100,2026-03-01
S0317,C001,G02,C001-AS,Assignment 3,assignment,52.6,100,2026-03-16
S0317,C001,G02,C001-PR,Practical 1,practical,65.8,100,2026-03-31
S0317,C001,G02,C001-PR,Practical 2,practical,77.9,100,2026-04-15
S0317,C001,G02,C001-EX,Midterm Exam,exam,69.6,100,2026-04-30
S0317,C001,G02,C001-EXF,Final Exam,exam,66.6,100,2026-05-15
S0318,C002,G03,C002-QZ,Quiz 1,quiz,61.4,100,2025-12-30
S0318,C002,G03,C002-QZ,Quiz 2,quiz,81.2,100,2026-01-13
S0318,C002,G03,C002-QZ,Quiz 3,quiz,65.4,100,2026-01-27
S0318,C002,G03,C002-QZ,Quiz 4,quiz,61.5,100,2026-02-09
S0318,C002,G03,C002-AS,Assignment 1,assignment,79.8,100,2026-02-23
S0318,C002,G03,C002-AS,Assignment 2,assignment,73.5,100,2026-03-09
S0318,C002,G03,C002-AS,Assignment 3,assignment,53.8,100,2026-03-22
S0318,C002,G03,C002-PR,Practical 1,practical,70.5,100,2026-04-05
S0318,C002,G03,C002-PR,Practical 2,practical,59.0,100,2026-04-19
S0318,C002,G03,C002-EX,Midterm Exam,exam,57.0,100,2026-05-02
S0318,C002,G03,C002-EXF,Final Exam,exam,80.3,100,2026-05-16
S0319,C002,G03,C002-QZ,Quiz 1,quiz,77.0,100,2025-12-24
S0319,C002,G03,C002-QZ,Quiz 2,quiz,57.0,100,2026-01-07
S0319,C002,G03,C002-QZ,Quiz 3,quiz,84.1,100,2026-01-21
S0319,C002,G03,C002-QZ,Quiz 4,quiz,58.7,100,2026-02-05
S0319,C002,G03,C002-AS,Assignment 1,assignment,71.0,100,2026-02-19
S0319,C002,G03,C002-AS,Assignment 2,assignment,55.4,100,2026-03-05
S0319,C002,G03,C002-AS,Assignment 3,assignment,53.1,100,2026-03-19
S0319,C002,G03,C002-PR,Practical 1,practical,75.1,100,2026-04-03
S0319,C002,G03,C002-PR,Practical 2,practical,61.2,100,2026-04-17
S0319,C002,G03,C002-EX,Midterm Exam,exam,83.7,100,2026-05-01
S0319,C002,G03,C002-EXF,Final Exam,exam,99.0,100,2026-05-15
S0320,C006,G08,C006-QZ,Quiz 1,quiz,70.8,100,2025-12-16
S0320,C006,G08,C006-QZ,Quiz 2,quiz,71.9,100,2025-12-31
S0320,C006,G08,C006-QZ,Quiz 3,quiz,82.8,100,2026-01-15
S0320,C006,G08,C006-QZ,Quiz 4,quiz,77.8,100,2026-01-30
S0320,C006,G08,C006-AS,Assignment 1,assignment,86.4,100,2026-02-14
S0320,C006,G08,C006-AS,Assignment 2,assignment,57.7,100,2026-03-01
S0320,C006,G08,C006-AS,Assignment 3,assignment,53.3,100,2026-03-16
S0320,C006,G08,C006-PR,Practical 1,practical,66.7,100,2026-03-31
S0320,C006,G08,C006-PR,Practical 2,practical,79.2,100,2026-04-15
S0320,C006,G08,C006-EX,Midterm Exam,exam,68.9,100,2026-04-30
S0320,C006,G08,C006-EXF,Final Exam,exam,70.3,100,2026-05-15
S0321,C002,G04,C002-QZ,Quiz 1,quiz,55.0,100,2025-12-26
S0321,C002,G04,C002-QZ,Quiz 2,quiz,77.5,100,2026-01-09
S0321,C002,G04,C002-QZ,Quiz 3,quiz,72.4,100,2026-01-23
S0321,C002,G04,C002-QZ,Quiz 4,quiz,78.9,100,2026-02-06
S0321,C002,G04,C002-AS,Assignment 1,assignment,80.3,100,2026-02-20
S0321,C002,G04,C002-AS,Assignment 2,assignment,55.9,100,2026-03-06
S0321,C002,G04,C002-AS,Assignment 3,assignment,57.9,100,2026-03-20
S0321,C002,G04,C002-PR,Practical 1,practical,71.9,100,2026-04-03
S0321,C002,G04,C002-PR,Practical 2,practical,61.3,100,2026-04-17
S0321,C002,G04,C002-EX,Midterm Exam,exam,66.7,100,2026-05-01
S0321,C002,G04,C002-EXF,Final Exam,exam,72.2,100,2026-05-15
S0322,C006,G08,C006-QZ,Quiz 1,quiz,71.8,100,2025-12-20
S0322,C006,G08,C006-QZ,Quiz 2,quiz,71.0,100,2026-01-04
S0322,C006,G08,C006-QZ,Quiz 3,quiz,73.3,100,2026-01-18
S0322,C006,G08,C006-QZ,Quiz 4,quiz,54.3,100,2026-02-02
S0322,C006,G08,C006-AS,Assignment 1,assignment,65.8,100,2026-02-16
S0322,C006,G08,C006-AS,Assignment 2,assignment,62.7,100,2026-03-03
S0322,C006,G08,C006-AS,Assignment 3,assignment,56.7,100,2026-03-18
S0322,C006,G08,C006-PR,Practical 1,practical,80.9,100,2026-04-01
S0322,C006,G08,C006-PR,Practical 2,practical,64.9,100,2026-04-16
S0322,C006,G08,C006-EX,Midterm Exam,exam,71.7,100,2026-04-30
S0322,C006,G08,C006-EXF,Final Exam,exam,90.1,100,2026-05-15
S0323,C002,G03,C002-QZ,Quiz 1,quiz,61.3,100,2025-12-31
S0323,C002,G03,C002-QZ,Quiz 2,quiz,73.4,100,2026-01-14
S0323,C002,G03,C002-QZ,Quiz 3,quiz,58.1,100,2026-01-27
S0323,C002,G03,C002-QZ,Quiz 4,quiz,56.8,100,2026-02-10
S0323,C002,G03,C002-AS,Assignment 1,assignment,59.0,100,2026-02-23
S0323,C002,G03,C002-AS,Assignment 2,assignment,45.6,100,2026-03-09
S0323,C002,G03,C002-AS,Assignment 3,assignment,42.2,100,2026-03-23
S0323,C002,G03,C002-PR,Practical 1,practical,66.8,100,2026-04-05
S0323,C002,G03,C002-PR,Practical 2,practical,71.6,100,2026-04-19
S0323,C002,G03,C002-EX,Midterm Exam,exam,55.9,100,2026-05-02
S0323,C002,G03,C002-EXF,Final Exam,exam,52.3,100,2026-05-16
S0324,C001,G01,C001-QZ,Quiz 1,quiz,94.9,100,2025-12-23
S0324,C001,G01,C001-QZ,Quiz 2,quiz,92.7,100,2026-01-06
S0324,C001,G01,C001-QZ,Quiz 3,quiz,93.6,100,2026-01-21
S0324,C001,G01,C001-QZ,Quiz 4,quiz,95.7,100,2026-02-04
S0324,C001,G01,C001-AS,Assignment 1,assignment,86.9,100,2026-02-18
S0324,C001,G01,C001-AS,Assignment 2,assignment,64.7,100,2026-03-05
S0324,C001,G01,C001-AS,Assignment 3,assignment,64.2,100,2026-03-19
S0324,C001,G01,C001-PR,Practical 1,practical,85.8,100,2026-04-02
S0324,C001,G01,C001-PR,Practical 2,practical,88.3,100,2026-04-17
S0324,C001,G01,C001-EX,Midterm Exam,exam,96.8,100,2026-05-01
S0324,C001,G01,C001-EXF,Final Exam,exam,74.7,100,2026-05-15
S0325,C006,G09,C006-QZ,Quiz 1,quiz,68.9,100,2025-12-20
S0325,C006,G09,C006-QZ,Quiz 2,quiz,83.7,100,2026-01-04
S0325,C006,G09,C006-QZ,Quiz 3,quiz,71.8,100,2026-01-18
S0325,C006,G09,C006-QZ,Quiz 4,quiz,60.4,100,2026-02-02
S0325,C006,G09,C006-AS,Assignment 1,assignment,84.2,100,2026-02-16
S0325,C006,G09,C006-AS,Assignment 2,assignment,51.7,100,2026-03-03
S0325,C006,G09,C006-AS,Assignment 3,assignment,60.9,100,2026-03-18
S0325,C006,G09,C006-PR,Practical 1,practical,95.7,100,2026-04-01
S0325,C006,G09,C006-PR,Practical 2,practical,81.2,100,2026-04-16
S0325,C006,G09,C006-EX,Midterm Exam,exam,64.8,100,2026-04-30
S0325,C006,G09,C006-EXF,Final Exam,exam,75.4,100,2026-05-15
S0326,C003,G05,C003-QZ,Quiz 1,quiz,65.3,100,2025-12-30
S0326,C003,G05,C003-QZ,Quiz 2,quiz,82.2,100,2026-01-13
S0326,C003,G05,C003-QZ,Quiz 3,quiz,70.1,100,2026-01-27
S0326,C003,G05,C003-QZ,Quiz 4,quiz,77.4,100,2026-02-09
S0326,C003,G05,C003-AS,Assignment 1,assignment,77.2,100,2026-02-23
S0326,C003,G05,C003-AS,Assignment 2,assignment,56.3,100,2026-03-09
S0326,C003,G05,C003-AS,Assignment 3,assignment,68.6,100,2026-03-22
S0326,C003,G05,C003-PR,Practical 1,practical,91.1,100,2026-04-05
S0326,C003,G05,C003-PR,Practical 2,practical,59.5,100,2026-04-19
S0326,C003,G05,C003-EX,Midterm Exam,exam,78.0,100,2026-05-02
S0326,C003,G05,C003-EXF,Final Exam,exam,63.6,100,2026-05-16
S0327,C004,G06,C004-QZ,Quiz 1,quiz,68.9,100,2025-12-29
S0327,C004,G06,C004-QZ,Quiz 2,quiz,71.1,100,2026-01-12
S0327,C004,G06,C004-QZ,Quiz 3,quiz,73.2,100,2026-01-26
S0327,C004,G06,C004-QZ,Quiz 4,quiz,80.4,100,2026-02-09
S0327,C004,G06,C004-AS,Assignment 1,assignment,56.5,100,2026-02-22
S0327,C004,G06,C004-AS,Assignment 2,assignment,57.3,100,2026-03-08
S0327,C004,G06,C004-AS,Assignment 3,assignment,64.5,100,2026-03-22
S0327,C004,G06,C004-PR,Practical 1,practical,63.2,100,2026-04-05
S0327,C004,G06,C004-PR,Practical 2,practical,80.4,100,2026-04-18
S0327,C004,G06,C004-EX,Midterm Exam,exam,83.6,100,2026-05-02
S0327,C004,G06,C004-EXF,Final Exam,exam,82.0,100,2026-05-16
S0328,C002,G04,C002-QZ,Quiz 1,quiz,61.1,100,2025-12-27
S0328,C002,G04,C002-QZ,Quiz 2,quiz,59.5,100,2026-01-10
S0328,C002,G04,C002-QZ,Quiz 3,quiz,65.5,100,2026-01-24
S0328,C002,G04,C002-QZ,Quiz 4,quiz,71.9,100,2026-02-07
S0328,C002,G04,C002-AS,Assignment 1,assignment,68.9,100,2026-02-21
S0328,C002,G04,C002-AS,Assignment 2,assignment,57.3,100,2026-03-07
S0328,C002,G04,C002-AS,Assignment 3,assignment,69.4,100,2026-03-21
S0328,C002,G04,C002-PR,Practical 1,practical,78.0,100,2026-04-04
S0328,C002,G04,C002-PR,Practical 2,practical,84.1,100,2026-04-18
S0328,C002,G04,C002-EX,Midterm Exam,exam,80.5,100,2026-05-02
S0328,C002,G04,C002-EXF,Final Exam,exam,65.8,100,2026-05-16
S0329,C001,G01,C001-QZ,Quiz 1,quiz,65.6,100,2025-12-17
S0329,C001,G01,C001-QZ,Quiz 2,quiz,66.7,100,2026-01-01
S0329,C001,G01,C001-QZ,Quiz 3,quiz,72.6,100,2026-01-16
S0329,C001,G01,C001-QZ,Quiz 4,quiz,83.3,100,2026-01-31
S0329,C001,G01,C001-AS,Assignment 1,assignment,79.9,100,2026-02-15
S0329,C001,G01,C001-AS,Assignment 2,assignment,55.9,100,2026-03-02
S0329,C001,G01,C001-AS,Assignment 3,assignment,58.8,100,2026-03-16
S0329,C001,G01,C001-PR,Practical 1,practical,57.1,100,2026-03-31
S0329,C001,G01,C001-PR,Practical 2,practical,64.9,100,2026-04-15
S0329,C001,G01,C001-EX,Midterm Exam,exam,74.6,100,2026-04-30
S0329,C001,G01,C001-EXF,Final Exam,exam,65.0,100,2026-05-15
S0330,C006,G08,C006-QZ,Quiz 1,quiz,72.7,100,2025-12-17
S0330,C006,G08,C006-QZ,Quiz 2,quiz,64.9,100,2026-01-01
S0330,C006,G08,C006-QZ,Quiz 3,quiz,60.5,100,2026-01-16
S0330,C006,G08,C006-QZ,Quiz 4,quiz,57.4,100,2026-01-31
S0330,C006,G08,C006-AS,Assignment 1,assignment,64.5,100,2026-02-15
S0330,C006,G08,C006-AS,Assignment 2,assignment,51.1,100,2026-03-02
S0330,C006,G08,C006-AS,Assignment 3,assignment,49.4,100,2026-03-16
S0330,C006,G08,C006-PR,Practical 1,practical,74.0,100,2026-03-31
S0330,C006,G08,C006-PR,Practical 2,practical,56.3,100,2026-04-15
S0330,C006,G08,C006-EX,Midterm Exam,exam,70.9,100,2026-04-30
S0330,C006,G08,C006-EXF,Final Exam,exam,83.4,100,2026-05-15
S0331,C004,G06,C004-QZ,Quiz 1,quiz,85.5,100,2025-12-18
S0331,C004,G06,C004-QZ,Quiz 2,quiz,69.2,100,2026-01-02
S0331,C004,G06,C004-QZ,Quiz 3,quiz,78.0,100,2026-01-17
S0331,C004,G06,C004-QZ,Quiz 4,quiz,65.1,100,2026-02-01
S0331,C004,G06,C004-AS,Assignment 1,assignment,71.2,100,2026-02-15
S0331,C004,G06,C004-AS,Assignment 2,assignment,72.2,100,2026-03-02
S0331,C004,G06,C004-AS,Assignment 3,assignment,48.7,100,2026-03-17
S0331,C004,G06,C004-PR,Practical 1,practical,71.9,100,2026-04-01
S0331,C004,G06,C004-PR,Practical 2,practical,58.6,100,2026-04-15
S0331,C004,G06,C004-EX,Midterm Exam,exam,85.7,100,2026-04-30
S0331,C004,G06,C004-EXF,Final Exam,exam,67.3,100,2026-05-15
S0332,C006,G09,C006-QZ,Quiz 1,quiz,64.4,100,2025-12-25
S0332,C006,G09,C006-QZ,Quiz 2,quiz,75.5,100,2026-01-08
S0332,C006,G09,C006-QZ,Quiz 3,quiz,82.7,100,2026-01-22
S0332,C006,G09,C006-QZ,Quiz 4,quiz,77.5,100,2026-02-05
S0332,C006,G09,C006-AS,Assignment 1,assignment,81.3,100,2026-02-19
S0332,C006,G09,C006-AS,Assignment 2,assignment,67.0,100,2026-03-06
S0332,C006,G09,C006-AS,Assignment 3,assignment,65.3,100,2026-03-20
S0332,C006,G09,C006-PR,Practical 1,practical,73.6,100,2026-04-03
S0332,C006,G09,C006-PR,Practical 2,practical,70.5,100,2026-04-17
S0332,C006,G09,C006-EX,Midterm Exam,exam,76.8,100,2026-05-01
S0332,C006,G09,C006-EXF,Final Exam,exam,72.8,100,2026-05-15
S0333,C004,G06,C004-QZ,Quiz 1,quiz,77.3,100,2025-12-21
S0333,C004,G06,C004-QZ,Quiz 2,quiz,53.8,100,2026-01-05
S0333,C004,G06,C004-QZ,Quiz 3,quiz,71.8,100,2026-01-19
S0333,C004,G06,C004-QZ,Quiz 4,quiz,74.7,100,2026-02-03
S0333,C004,G06,C004-AS,Assignment 1,assignment,60.7,100,2026-02-17
S0333,C004,G06,C004-AS,Assignment 2,assignment,60.9,100,2026-03-04
S0333,C004,G06,C004-AS,Assignment 3,assignment,43.6,100,2026-03-18
S0333,C004,G06,C004-PR,Practical 1,practical,67.1,100,2026-04-02
S0333,C004,G06,C004-PR,Practical 2,practical,56.5,100,2026-04-16
S0333,C004,G06,C004-EX,Midterm Exam,exam,76.0,100,2026-05-01
S0333,C004,G06,C004-EXF,Final Exam,exam,62.4,100,2026-05-15
S0334,C006,G08,C006-QZ,Quiz 1,quiz,60.5,100,2025-12-20
S0334,C006,G08,C006-QZ,Quiz 2,quiz,63.1,100,2026-01-04
S0334,C006,G08,C006-QZ,Quiz 3,quiz,58.5,100,2026-01-18
S0334,C006,G08,C006-QZ,Quiz 4,quiz,72.7,100,2026-02-02
