event_id,student_id,event_type,event_datetime,duration_seconds,device
EV017469,S0279,video_watch,2026-02-24T22:19:35,1022.0,web
EV017470,S0279,login,2026-05-17T16:12:50,,mobile
EV017471,S0279,video_watch,2026-05-17T19:11:12,704.0,mobile
EV017472,S0279,login,2026-05-29T14:42:02,,mobile
EV017473,S0279,video_watch,2025-12-28T01:49:24,540.0,web
EV017474,S0279,video_watch,2025-12-30T09:56:02,998.0,web
EV017475,S0279,forum_post,2026-04-10T01:05:42,,web
EV017476,S0279,login,2026-01-09T19:48:04,,web
EV017477,S0279,forum_post,2026-01-05T12:25:35,,mobile
EV017478,S0279,resource_download,2026-04-10T02:49:44,,web
EV017479,S0279,video_watch,2026-02-16T07:51:12,674.0,web
EV017480,S0279,video_watch,2026-05-08T15:34:19,665.0,mobile
EV017481,S0279,video_watch,2026-04-11T14:42:27,465.0,web
EV017482,S0280,video_watch,2026-04-28T17:39:21,561.0,web
EV017483,S0280,video_watch,2026-05-06T23:14:43,931.0,mobile
EV017484,S0280,login,2026-01-20T06:15:57,,web
EV017485,S0280,login,2026-05-02T20:29:27,,web
EV017486,S0280,quiz_attempt,2026-04-19T23:49:14,,web
EV017487,S0280,forum_post,2026-05-03T13:52:15,,mobile
EV017488,S0280,video_watch,2026-05-12T01:12:57,321.0,mobile
EV017489,S0280,quiz_attempt,2026-05-29T22:03:09,,web
EV017490,S0280,login,2026-05-25T10:55:28,,mobile
EV017491,S0280,quiz_attempt,2026-05-02T23:47:00,,mobile
EV017492,S0280,resource_download,2026-05-07T03:11:26,,web
EV017493,S0280,resource_download,2026-04-26T04:34:00,,mobile
EV017494,S0280,login,2026-04-14T09:42:04,,mobile
EV017495,S0280,video_watch,2026-01-25T00:25:56,916.0,web
EV017496,S0280,login,2026-04-08T04:57:38,,web
EV017497,S0280,video_watch,2026-04-16T06:04:24,467.0,web
EV017498,S0280,video_watch,2026-01-07T02:40:49,631.0,web
EV017499,S0280,login,2025-12-21T20:57:37,,web
EV017500,S0280,login,2026-01-25T09:13:38,,web
EV017501,S0280,resource_download,2026-03-23T00:24:59,,web
EV017502,S0280,video_watch,2026-03-28T12:20:41,584.0,web
EV017503,S0280,resource_download,2026-01-31T23:27:23,,mobile
EV017504,S0280,quiz_attempt,2026-04-17T22:18:45,,web
EV017505,S0280,login,2026-04-10T22:16:02,,web
EV017506,S0280,login,2026-04-25T14:27:25,,web
EV017507,S0280,resource_download,2026-03-28T09:47:11,,web
EV017508,S0280,login,2026-02-23T16:30:25,,web
EV017509,S0280,quiz_attempt,2026-02-06T20:04:28,,mobile
EV017510,S0280,login,2025-12-31T01:54:25,,web
EV017511,S0280,video_watch,2026-01-27T03:57:31,539.0,mobile
EV017512,S0280,video_watch,2026-01-24T22:12:01,781.0,web
EV017513,S0280,login,2026-03-28T07:36:53,,mobile
EV017514,S0280,quiz_attempt,2026-03-28T09:43:19,,mobile
EV017515,S0280,video_watch,2026-04-04T10:35:11,642.0,web
EV017516,S0280,forum_post,2026-02-13T06:21:52,,web
EV017517,S0280,resource_download,2026-05-12T13:09:00,,mobile
EV017518,S0280,login,2026-03-24T07:18:24,,mobile
EV017519,S0280,login,2026-03-05T07:50:27,,web
EV017520,S0280,quiz_attempt,2026-04-18T07:57:00,,web
EV017521,S0280,login,2026-05-29T02:30:04,,web
EV017522,S0280,video_watch,2026-03-12T17:41:09,509.0,mobile
EV017523,S0280,login,2025-12-30T20:01:16,,mobile
EV017524,S0280,forum_post,2026-05-20T17:44:06,,mobile
EV017525,S0280,resource_download,2026-05-04T10:26:40,,mobile
EV017526,S0280,video_watch,2025-12-24T18:15:44,674.0,web
EV017527,S0280,video_watch,2026-02-11T09:20:56,504.0,mobile
EV017528,S0280,login,2026-02-03T23:05:52,,web
EV017529,S0280,video_watch,2026-04-12T23:41:00,535.0,web
EV017530,S0280,resource_download,2026-03-19T01:05:52,,mobile
EV017531,S0280,resource_download,2026-01-21T06:01:50,,web
EV017532,S0280,login,2026-01-12T16:19:32,,web
EV017533,S0280,video_watch,2026-01-02T18:20:35,343.0,web
EV017534,S0280,resource_download,2026-05-13T10:33:50,,web
EV017535,S0280,video_watch,2026-04-13T21:55:23,553.0,web
EV017536,S0280,video_watch,2026-03-13T18:45:33,742.0,web
EV017537,S0280,login,2026-02-19T17:56:25,,mobile
EV017538,S0280,resource_download,2026-05-18T15:41:39,,mobile
EV017539,S0280,forum_post,2026-05-05T01:45:21,,web
EV017540,S0280,video_watch,2026-05-16T08:36:58,650.0,mobile
EV017541,S0280,video_watch,2026-01-10T10:21:28,1006.0,mobile
EV017542,S0280,resource_download,2026-02-19T22:31:47,,web
EV017543,S0280,quiz_attempt,2025-12-18T08:55:07,,web
EV017544,S0280,quiz_attempt,2026-02-25T10:18:21,,web
EV017545,S0280,quiz_attempt,2026-02-19T12:49:12,,web
EV017546,S0280,login,2026-04-21T20:50:19,,mobile
EV017547,S0280,login,2025-12-18T04:38:10,,web
EV017548,S0280,forum_post,2026-04-22T03:50:54,,web
EV017549,S0281,login,2026-03-15T15:30:04,,web
EV017550,S0281,login,2026-05-11T13:51:11,,mobile
EV017551,S0281,video_watch,2026-02-16T14:10:06,478.0,mobile
EV017552,S0281,forum_post,2026-03-25T01:14:25,,mobile
EV017553,S0281,login,2026-01-20T15:59:10,,mobile
EV017554,S0281,video_watch,2026-01-13T19:16:12,404.0,web
EV017555,S0281,login,2026-05-19T04:54:50,,web
EV017556,S0281,login,2026-01-16T22:27:10,,web
EV017557,S0281,login,2026-02-06T10:11:17,,web
EV017558,S0281,login,2025-12-18T10:24:05,,web
EV017559,S0281,login,2026-04-06T07:08:53,,web
EV017560,S0281,quiz_attempt,2026-04-25T04:06:20,,mobile
EV017561,S0281,login,2025-12-27T03:24:10,,mobile
EV017562,S0281,login,2026-05-22T02:05:13,,web
EV017563,S0281,quiz_attempt,2026-02-26T15:59:02,,mobile
EV017564,S0281,video_watch,2026-05-21T15:06:49,796.0,mobile
EV017565,S0281,login,2026-01-15T07:44:25,,web
EV017566,S0281,video_watch,2025-12-23T09:18:28,638.0,web
EV017567,S0281,login,2025-12-30T12:45:02,,web
EV017568,S0281,video_watch,2026-05-01T17:47:16,798.0,web
EV017569,S0281,video_watch,2026-02-26T09:02:48,650.0,mobile
EV017570,S0281,login,2026-04-20T14:39:18,,web
EV017571,S0281,video_watch,2026-02-22T17:17:52,532.0,web
EV017572,S0281,video_watch,2026-01-31T01:02:26,533.0,web
EV017573,S0281,forum_post,2026-03-22T23:37:22,,web
EV017574,S0281,forum_post,2026-01-28T03:25:47,,web
EV017575,S0281,login,2026-02-23T03:28:26,,web
EV017576,S0281,video_watch,2026-03-01T00:35:41,657.0,web
EV017577,S0281,resource_download,2026-04-01T13:42:04,,web
EV017578,S0281,video_watch,2026-02-21T22:36:27,528.0,mobile
EV017579,S0281,forum_post,2026-04-19T00:06:45,,mobile
EV017580,S0281,login,2026-05-14T04:54:06,,web
EV017581,S0281,video_watch,2026-03-10T12:15:01,814.0,web
EV017582,S0281,quiz_attempt,2026-03-16T17:30:53,,web
EV017583,S0281,video_watch,2026-05-05T00:34:27,310.0,web
EV017584,S0281,login,2025-12-20T08:10:24,,web
EV017585,S0281,quiz_attempt,2026-02-01T02:25:42,,mobile
EV017586,S0281,login,2026-01-31T05:10:16,,web
EV017587,S0281,login,2026-01-24T13:39:38,,mobile
EV017588,S0281,login,2026-02-28T08:59:09,,mobile
EV017589,S0281,quiz_attempt,2025-12-17T19:10:06,,web
EV017590,S0281,quiz_attempt,2026-04-26T19:28:06,,web
EV017591,S0281,resource_download,2026-05-24T07:19:40,,web
EV017592,S0281,video_watch,2026-04-15T18:44:05,813.0,web
EV017593,S0281,login,2026-01-28T20:10:18,,web
EV017594,S0281,video_watch,2026-05-12T14:46:54,196.0,web
EV017595,S0281,video_watch,2026-02-20T03:17:25,599.0,mobile
EV017596,S0281,quiz_attempt,2026-02-15T15:07:22,,web
EV017597,S0281,video_watch,2026-02-27T02:34:52,504.0,mobile
EV017598,S0281,quiz_attempt,2026-02-09T02:00:09,,web
EV017599,S0281,resource_download,2025-12-19T10:36:58,,mobile
EV017600,S0281,forum_post,2026-03-28T20:39:13,,web
EV017601,S0281,resource_download,2026-03-27T03:45:51,,web
EV017602,S0281,login,2025-12-29T18:09:20,,mobile
EV017603,S0281,video_watch,2026-01-20T12:28:41,267.0,mobile
EV017604,S0281,resource_download,2026-04-21T00:00:59,,web
EV017605,S0281,login,2025-12-24T07:21:28,,web
EV017606,S0281,resource_download,2026-04-24T19:26:42,,mobile
EV017607,S0281,resource_download,2026-03-19T21:21:39,,web
EV017608,S0281,forum_post,2026-04-03T17:19:56,,mobile
EV017609,S0281,video_watch,2026-05-04T03:28:08,158.0,mobile
EV017610,S0281,resource_download,2026-02-11T05:21:11,,web
EV017611,S0281,login,2026-05-09T19:32:16,,mobile
EV017612,S0281,video_watch,2026-05-04T01:25:05,351.0,web
EV017613,S0281,forum_post,2026-01-17T00:02:05,,mobile
EV017614,S0281,login,2026-02-22T12:11:05,,mobile
EV017615,S0281,video_watch,2026-03-22T16:00:48,580.0,web
EV017616,S0281,video_watch,2026-01-03T12:58:56,450.0,web
EV017617,S0281,login,2026-01-29T08:20:02,,mobile
EV017618,S0281,quiz_attempt,2026-05-06T02:35:52,,web
EV017619,S0281,video_watch,2026-04-10T05:39:34,362.0,mobile
EV017620,S0281,login,2026-04-25T09:22:47,,mobile
EV017621,S0281,login,2026-01-01T16:17:31,,web
EV017622,S0281,resource_download,2026-03-14T03:43:33,,web
EV017623,S0281,video_watch,2025-12-23T11:19:39,841.0,web
EV017624,S0281,video_watch,2026-02-17T17:39:34,324.0,web
EV017625,S0281,video_watch,2026-05-20T03:17:40,706.0,web
EV017626,S0281,forum_post,2025-12-25T13:49:56,,mobile
EV017627,S0281,quiz_attempt,2026-05-07T12:49:33,,web
EV017628,S0281,login,2026-04-22T22:11:35,,mobile
EV017629,S0281,login,2026-02-20T10:30:03,,mobile
EV017630,S0281,video_watch,2026-04-04T05:26:32,393.0,mobile
EV017631,S0281,resource_download,2026-02-22T11:02:42,,web
EV017632,S0281,resource_download,2025-12-18T02:13:56,,web
EV017633,S0281,resource_download,2026-03-17T13:39:06,,web
EV017634,S0281,login,2026-01-28T07:22:12,,mobile
EV017635,S0281,video_watch,2026-05-07T16:43:38,346.0,web
EV017636,S0282,quiz_attempt,2026-03-25T08:36:22,,web
EV017637,S0282,video_watch,2026-05-04T17:05:35,722.0,mobile
EV017638,S0282,quiz_attempt,2026-02-28T11:49:53,,web
EV017639,S0282,video_watch,2026-01-05T01:52:02,324.0,mobile
EV017640,S0282,login,2026-02-26T00:30:53,,web
EV017641,S0282,video_watch,2026-04-02T15:29:14,656.0,mobile
EV017642,S0282,forum_post,2026-04-28T13:06:51,,web
EV017643,S0282,quiz_attempt,2026-02-06T04:01:39,,web
EV017644,S0282,resource_download,2026-03-19T01:07:20,,web
EV017645,S0282,video_watch,2026-05-28T02:24:25,406.0,mobile
EV017646,S0282,video_watch,2026-04-15T20:30:26,442.0,web
EV017647,S0282,login,2026-04-08T04:54:41,,mobile
EV017648,S0282,forum_post,2026-02-06T22:00:41,,web
EV017649,S0282,quiz_attempt,2025-12-28T03:23:28,,web
EV017650,S0282,quiz_attempt,2026-02-09T08:32:07,,web
EV017651,S0282,video_watch,2025-12-31T07:58:24,678.0,web
EV017652,S0282,login,2026-02-13T14:24:51,,web
EV017653,S0282,login,2026-03-25T15:38:25,,web
EV017654,S0282,video_watch,2026-01-21T02:04:34,1033.0,web
EV017655,S0282,video_watch,2026-05-09T01:50:56,416.0,mobile
EV017656,S0282,quiz_attempt,2026-01-10T17:30:45,,web
EV017657,S0282,resource_download,2026-02-11T22:59:49,,mobile
EV017658,S0282,login,2026-05-10T00:15:01,,web
EV017659,S0282,resource_download,2026-02-22T04:48:10,,mobile
EV017660,S0282,video_watch,2026-04-19T05:08:32,742.0,mobile
EV017661,S0282,resource_download,2026-04-26T14:11:35,,web
EV017662,S0282,forum_post,2026-05-01T22:41:53,,web
EV017663,S0282,login,2026-01-11T02:55:18,,web
EV017664,S0282,quiz_attempt,2026-05-20T05:46:53,,web
EV017665,S0282,login,2025-12-31T05:42:31,,web
EV017666,S0282,video_watch,2026-04-18T13:46:28,536.0,web
EV017667,S0282,video_watch,2026-05-15T04:16:04,503.0,mobile
EV017668,S0282,video_watch,2026-03-23T13:28:55,812.0,mobile
EV017669,S0282,video_watch,2026-03-29T01:08:30,429.0,web
EV017670,S0282,login,2026-02-05T01:13:50,,web
EV017671,S0282,video_watch,2026-05-04T03:43:12,367.0,mobile
EV017672,S0282,video_watch,2026-02-28T21:30:02,690.0,mobile
EV017673,S0282,video_watch,2026-05-09T02:28:46,917.0,web
EV017674,S0282,login,2026-01-13T07:17:12,,mobile
EV017675,S0282,login,2026-02-06T17:26:08,,web
EV017676,S0282,login,2025-12-22T20:27:15,,mobile
EV017677,S0282,video_watch,2026-04-12T04:44:12,748.0,mobile
EV017678,S0282,login,2026-03-26T20:16:57,,web
EV017679,S0282,video_watch,2026-01-02T21:11:08,317.0,web
EV017680,S0282,quiz_attempt,2026-05-18T05:56:59,,web
EV017681,S0282,login,2026-03-23T17:19:42,,mobile
EV017682,S0282,login,2026-03-25T23:37:50,,web
EV017683,S0282,video_watch,2026-02-26T11:31:01,475.0,web
EV017684,S0282,quiz_attempt,2026-01-21T16:01:43,,web
EV017685,S0282,quiz_attempt,2026-05-06T17:50:14,,mobile
EV017686,S0282,video_watch,2026-03-04T02:47:58,794.0,web
EV017687,S0282,login,2026-04-11T22:51:13,,web
EV017688,S0282,video_watch,2026-01-12T03:09:49,914.0,mobile
EV017689,S0283,video_watch,2026-02-26T04:55:42,477.0,web
EV017690,S0283,resource_download,2026-05-20T10:43:08,,mobile
EV017691,S0283,login,2026-04-26T04:07:55,,web
EV017692,S0283,resource_download,2026-02-23T07:45:38,,mobile
EV017693,S0283,login,2026-05-28T14:49:30,,mobile
EV017694,S0283,forum_post,2026-03-21T17:51:53,,web
EV017695,S0283,video_watch,2026-02-26T20:44:57,922.0,web
EV017696,S0283,video_watch,2026-01-25T07:04:09,578.0,web
EV017697,S0283,resource_download,2025-12-30T02:47:34,,mobile
EV017698,S0283,login,2025-12-28T14:04:08,,web
EV017699,S0283,video_watch,2026-04-24T18:38:25,472.0,web
EV017700,S0283,login,2026-05-28T18:30:14,,mobile
EV017701,S0283,login,2026-05-16T07:25:03,,mobile
EV017702,S0283,forum_post,2026-05-18T13:23:16,,web
EV017703,S0283,login,2026-04-17T10:07:54,,web
EV017704,S0283,quiz_attempt,2026-03-11T02:22:02,,web
EV017705,S0283,login,2026-02-07T05:54:07,,mobile
EV017706,S0283,forum_post,2026-04-29T21:40:34,,mobile
EV017707,S0283,video_watch,2026-04-06T06:40:52,438.0,web
EV017708,S0283,quiz_attempt,2025-12-08T01:07:51,,web
EV017709,S0283,login,2026-04-29T13:16:36,,web
EV017710,S0283,login,2026-04-17T11:31:42,,web
EV017711,S0283,video_watch,2026-03-23T21:51:25,354.0,mobile
EV017712,S0283,login,2026-05-14T14:30:42,,mobile
EV017713,S0283,quiz_attempt,2025-12-24T07:58:57,,web
EV017714,S0283,login,2026-01-27T00:54:07,,web
EV017715,S0283,forum_post,2026-05-02T07:41:15,,web
EV017716,S0283,forum_post,2026-01-05T09:49:38,,web
EV017717,S0283,video_watch,2026-04-23T06:00:20,1160.0,mobile
EV017718,S0283,resource_download,2026-01-08T14:47:24,,mobile
EV017719,S0283,quiz_attempt,2026-05-20T23:03:32,,web
EV017720,S0283,video_watch,2026-03-22T09:42:29,877.0,mobile
EV017721,S0283,video_watch,2026-03-25T19:13:10,462.0,web
EV017722,S0283,quiz_attempt,2026-02-14T10:27:28,,mobile
EV017723,S0283,login,2026-04-21T13:50:44,,mobile
EV017724,S0283,quiz_attempt,2025-12-19T17:42:57,,web
EV017725,S0283,login,2026-01-06T19:18:13,,mobile
EV017726,S0283,video_watch,2026-01-22T23:05:46,939.0,mobile
EV017727,S0283,login,2026-05-12T06:49:32,,mobile
EV017728,S0283,forum_post,2026-03-02T18:54:10,,web
EV017729,S0283,resource_download,2026-01-27T12:44:37,,mobile
EV017730,S0283,video_watch,2025-12-14T17:21:01,700.0,mobile
EV017731,S0283,quiz_attempt,2025-12-30T14:34:55,,web
EV017732,S0283,login,2026-04-13T01:06:30,,mobile
EV017733,S0283,login,2026-01-19T11:49:39,,web
EV017734,S0283,login,2026-02-08T19:37:30,,web
EV017735,S0283,login,2026-03-11T11:12:18,,web
EV017736,S0283,forum_post,2026-01-07T18:32:34,,mobile
EV017737,S0283,video_watch,2025-12-10T00:02:53,688.0,web
EV017738,S0283,login,2026-02-05T17:11:32,,web
EV017739,S0283,quiz_attempt,2026-01-14T11:13:11,,web
EV017740,S0283,video_watch,2026-01-15T14:45:14,449.0,web
EV017741,S0283,resource_download,2026-04-06T04:41:57,,mobile
EV017742,S0283,login,2026-01-07T02:01:16,,web
EV017743,S0283,login,2026-05-05T11:12:36,,web
EV017744,S0283,login,2026-01-10T17:48:47,,mobile
EV017745,S0283,video_watch,2026-03-22T11:03:43,490.0,mobile
EV017746,S0283,resource_download,2026-05-04T12:00:31,,web
EV017747,S0283,login,2025-12-23T00:04:08,,mobile
EV017748,S0283,video_watch,2025-12-29T00:10:11,584.0,mobile
EV017749,S0283,login,2026-05-30T03:32:45,,mobile
EV017750,S0283,login,2026-02-02T14:17:40,,web
EV017751,S0283,login,2026-01-24T10:09:38,,web
EV017752,S0284,quiz_attempt,2026-04-23T13:30:35,,web
EV017753,S0284,resource_download,2026-03-30T13:18:15,,web
EV017754,S0284,login,2026-04-26T05:04:46,,web
EV017755,S0284,video_watch,2026-02-12T05:28:28,436.0,mobile
EV017756,S0284,video_watch,2026-04-01T11:01:50,534.0,mobile
EV017757,S0284,login,2026-01-18T23:06:43,,mobile
EV017758,S0284,login,2026-05-27T04:08:25,,web
EV017759,S0284,video_watch,2026-02-01T16:28:49,795.0,web
EV017760,S0284,video_watch,2025-12-29T06:52:04,410.0,web
EV017761,S0284,login,2026-03-26T01:49:02,,web
EV017762,S0284,quiz_attempt,2026-01-25T10:01:17,,web
EV017763,S0284,login,2026-03-14T02:02:03,,mobile
EV017764,S0284,resource_download,2026-01-02T19:50:22,,web
EV017765,S0284,forum_post,2026-03-22T21:39:27,,web
EV017766,S0284,video_watch,2026-01-06T13:51:47,696.0,web
EV017767,S0284,quiz_attempt,2025-12-25T00:13:28,,web
EV017768,S0284,forum_post,2026-01-05T01:49:34,,mobile
EV017769,S0284,login,2026-02-17T02:40:26,,web
EV017770,S0284,login,2025-12-17T21:45:27,,web
EV017771,S0284,quiz_attempt,2025-12-30T22:11:45,,web
EV017772,S0284,video_watch,2025-12-22T11:07:18,121.0,web
EV017773,S0284,resource_download,2025-12-25T14:34:00,,web
EV017774,S0284,resource_download,2026-01-07T20:55:53,,web
EV017775,S0284,login,2026-01-19T09:01:33,,web
EV017776,S0284,video_watch,2026-03-06T07:39:44,767.0,mobile
EV017777,S0284,resource_download,2026-02-15T05:47:49,,web
EV017778,S0284,quiz_attempt,2026-03-12T23:46:38,,mobile
EV017779,S0284,quiz_attempt,2025-12-24T07:59:44,,mobile
EV017780,S0285,resource_download,2026-01-04T13:14:09,,web
EV017781,S0285,login,2026-02-24T16:43:08,,mobile
EV017782,S0285,login,2026-02-05T15:51:28,,web
EV017783,S0285,quiz_attempt,2026-04-17T13:38:48,,web
EV017784,S0285,login,2025-12-29T12:55:15,,web
EV017785,S0285,video_watch,2026-03-02T13:59:23,665.0,web
EV017786,S0285,video_watch,2025-12-09T02:19:49,720.0,web
EV017787,S0285,login,2026-04-15T01:00:56,,mobile
EV017788,S0285,video_watch,2026-03-09T13:00:27,681.0,web
EV017789,S0285,login,2025-12-03T18:34:45,,web
EV017790,S0285,quiz_attempt,2026-02-16T06:09:03,,mobile
EV017791,S0285,video_watch,2026-02-10T13:29:57,617.0,web
EV017792,S0285,login,2026-04-11T16:43:08,,web
EV017793,S0285,login,2026-02-13T03:47:17,,web
EV017794,S0285,login,2026-01-31T21:26:52,,mobile
EV017795,S0285,resource_download,2026-05-29T07:11:27,,mobile
EV017796,S0285,video_watch,2026-01-19T12:43:03,390.0,web
EV017797,S0285,video_watch,2026-02-11T20:41:28,461.0,web
EV017798,S0285,video_watch,2026-01-15T09:59:30,838.0,mobile
EV017799,S0285,forum_post,2026-03-23T01:53:01,,web
EV017800,S0285,forum_post,2026-05-01T19:37:53,,web
EV017801,S0285,login,2025-12-17T00:18:39,,mobile
EV017802,S0285,resource_download,2025-12-28T18:20:18,,mobile
EV017803,S0285,login,2026-05-07T03:12:26,,mobile
EV017804,S0285,video_watch,2026-03-14T15:10:40,519.0,mobile
EV017805,S0285,forum_post,2026-02-12T15:05:35,,web
EV017806,S0285,video_watch,2026-04-01T09:54:45,618.0,mobile
EV017807,S0285,login,2026-03-08T08:41:10,,web
EV017808,S0285,login,2026-02-15T12:29:30,,web
EV017809,S0285,login,2026-05-12T11:32:12,,web
EV017810,S0285,login,2026-05-07T01:38:32,,mobile
EV017811,S0285,quiz_attempt,2026-01-20T23:14:31,,web
EV017812,S0285,video_watch,2026-03-04T00:14:38,340.0,mobile
EV017813,S0285,resource_download,2026-04-19T03:38:21,,web
EV017814,S0285,quiz_attempt,2026-05-02T08:08:58,,mobile
EV017815,S0285,forum_post,2026-01-31T13:35:11,,mobile
EV017816,S0285,quiz_attempt,2026-05-22T14:19:06,,web
EV017817,S0285,video_watch,2025-12-23T03:53:52,810.0,web
EV017818,S0285,video_watch,2026-05-24T00:25:18,375.0,mobile
EV017819,S0285,quiz_attempt,2026-01-03T13:24:05,,web
EV017820,S0285,resource_download,2026-02-18T23:34:10,,mobile
EV017821,S0285,video_watch,2026-02-07T04:07:10,822.0,web
EV017822,S0285,login,2026-05-07T17:40:43,,mobile
EV017823,S0285,resource_download,2026-02-22T12:55:54,,web
EV017824,S0285,login,2026-01-04T14:14:20,,web
EV017825,S0285,login,2026-01-10T14:36:16,,web
EV017826,S0285,video_watch,2026-05-30T05:22:59,426.0,mobile
EV017827,S0285,login,2026-01-19T23:05:15,,web
EV017828,S0285,login,2025-12-13T12:11:39,,mobile
EV017829,S0285,forum_post,2026-05-24T18:10:14,,web
EV017830,S0285,quiz_attempt,2026-03-21T21:04:21,,web
EV017831,S0285,quiz_attempt,2026-04-03T08:11:30,,web
EV017832,S0285,forum_post,2026-01-25T07:14:58,,web
EV017833,S0285,resource_download,2026-01-24T00:32:55,,web
EV017834,S0285,forum_post,2026-04-30T18:03:52,,web
EV017835,S0285,login,2026-05-04T11:52:08,,web
EV017836,S0285,login,2026-04-28T23:43:02,,web
EV017837,S0285,login,2026-02-19T20:45:32,,web
EV017838,S0286,quiz_attempt,2026-04-04T08:08:55,,web
EV017839,S0286,resource_download,2026-02-07T17:15:31,,web
EV017840,S0286,login,2025-12-28T21:11:43,,mobile
EV017841,S0286,quiz_attempt,2026-02-09T19:15:32,,mobile
EV017842,S0286,login,2026-04-17T00:49:39,,web
EV017843,S0286,quiz_attempt,2025-12-06T11:09:01,,web
EV017844,S0286,login,2026-04-02T10:45:16,,mobile
EV017845,S0286,quiz_attempt,2026-02-04T00:04:20,,mobile
EV017846,S0286,quiz_attempt,2025-12-18T23:17:14,,mobile
EV017847,S0286,video_watch,2026-03-31T22:43:45,572.0,mobile
EV017848,S0286,video_watch,2025-12-22T09:13:13,458.0,mobile
EV017849,S0286,quiz_attempt,2026-01-13T13:24:25,,mobile
EV017850,S0286,login,2026-03-04T08:44:49,,web
EV017851,S0286,login,2026-02-20T20:54:53,,mobile
EV017852,S0286,quiz_attempt,2026-02-04T11:54:28,,mobile
EV017853,S0286,video_watch,2026-02-16T10:59:21,890.0,web
EV017854,S0286,resource_download,2026-03-23T02:58:52,,mobile
EV017855,S0286,video_watch,2026-01-27T12:58:25,556.0,web
EV017856,S0286,login,2026-01-30T20:02:09,,web
EV017857,S0286,login,2026-02-12T13:15:42,,web
EV017858,S0286,login,2026-05-26T03:43:28,,web
EV017859,S0286,login,2026-01-15T16:52:42,,web
EV017860,S0286,resource_download,2025-12-31T16:23:10,,web
EV017861,S0286,video_watch,2026-01-25T09:24:07,497.0,web
EV017862,S0286,login,2026-01-23T03:09:39,,web
EV017863,S0286,video_watch,2026-01-15T14:27:03,751.0,web
