record_id,student_id,course_id,assessment_id,question_no,concept_id,concept_name,score_pct,mastery_status,timestamp
CP007008,S0292,C004,C004-EXF,4,C004-K03,Color Theory,83.4,passed,2026-05-15T23:03:22
CP007009,S0293,C002,C002-QZ,1,C002-K04,Data Structures,69.6,passed,2025-12-24T23:32:27
CP007010,S0293,C002,C002-QZ,2,C002-K06,File I/O,67.9,passed,2025-12-24T23:32:27
CP007011,S0293,C002,C002-QZ,3,C002-K05,Recursion,47.3,failed,2025-12-24T23:32:27
CP007012,S0293,C002,C002-QZ,4,C002-K02,Control Flow,75.6,passed,2025-12-24T23:32:27
CP007013,S0293,C002,C002-QZ,1,C002-K01,Variables & Types,60.7,passed,2026-01-07T23:32:27
CP007014,S0293,C002,C002-QZ,2,C002-K05,Recursion,59.0,failed,2026-01-07T23:32:27
CP007015,S0293,C002,C002-QZ,3,C002-K06,File I/O,77.2,passed,2026-01-07T23:32:27
CP007016,S0293,C002,C002-QZ,4,C002-K04,Data Structures,67.9,passed,2026-01-07T23:32:27
CP007017,S0293,C002,C002-QZ,1,C002-K03,Functions,62.6,passed,2026-01-21T23:32:27
CP007018,S0293,C002,C002-QZ,2,C002-K06,File I/O,83.1,passed,2026-01-21T23:32:27
CP007019,S0293,C002,C002-QZ,3,C002-K01,Variables & Types,62.9,passed,2026-01-21T23:32:27
CP007020,S0293,C002,C002-QZ,4,C002-K02,Control Flow,72.9,passed,2026-01-21T23:32:27
CP007021,S0293,C002,C002-QZ,1,C002-K04,Data Structures,81.6,passed,2026-02-05T23:32:27
CP007022,S0293,C002,C002-QZ,2,C002-K07,Error Handling,74.2,passed,2026-02-05T23:32:27
CP007023,S0293,C002,C002-QZ,3,C002-K06,File I/O,78.4,passed,2026-02-05T23:32:27
CP007024,S0293,C002,C002-QZ,4,C002-K03,Functions,73.1,passed,2026-02-05T23:32:27
CP007025,S0293,C002,C002-EX,1,C002-K05,Recursion,45.2,failed,2026-05-01T23:32:27
CP007026,S0293,C002,C002-EX,2,C002-K02,Control Flow,66.4,passed,2026-05-01T23:32:27
CP007027,S0293,C002,C002-EX,3,C002-K01,Variables & Types,63.4,passed,2026-05-01T23:32:27
CP007028,S0293,C002,C002-EX,4,C002-K03,Functions,95.4,passed,2026-05-01T23:32:27
CP007029,S0293,C002,C002-EXF,1,C002-K01,Variables & Types,56.8,failed,2026-05-15T23:32:27
CP007030,S0293,C002,C002-EXF,2,C002-K06,File I/O,65.0,passed,2026-05-15T23:32:27
CP007031,S0293,C002,C002-EXF,3,C002-K05,Recursion,35.8,failed,2026-05-15T23:32:27
CP007032,S0293,C002,C002-EXF,4,C002-K02,Control Flow,65.1,passed,2026-05-15T23:32:27
CP007033,S0294,C003,C003-QZ,1,C003-K04,HTTP & APIs,71.1,passed,2025-12-28T01:56:17
CP007034,S0294,C003,C003-QZ,2,C003-K01,HTML & Semantics,69.7,passed,2025-12-28T01:56:17
CP007035,S0294,C003,C003-QZ,3,C003-K02,CSS Layout,66.7,passed,2025-12-28T01:56:17
CP007036,S0294,C003,C003-QZ,4,C003-K03,JavaScript DOM,71.2,passed,2025-12-28T01:56:17
CP007037,S0294,C003,C003-QZ,1,C003-K01,HTML & Semantics,82.5,passed,2026-01-11T01:56:17
CP007038,S0294,C003,C003-QZ,2,C003-K05,Responsive Design,82.6,passed,2026-01-11T01:56:17
CP007039,S0294,C003,C003-QZ,3,C003-K04,HTTP & APIs,91.2,passed,2026-01-11T01:56:17
CP007040,S0294,C003,C003-QZ,4,C003-K03,JavaScript DOM,90.4,passed,2026-01-11T01:56:17
CP007041,S0294,C003,C003-QZ,1,C003-K02,CSS Layout,73.5,passed,2026-01-25T01:56:17
CP007042,S0294,C003,C003-QZ,2,C003-K05,Responsive Design,94.7,passed,2026-01-25T01:56:17
CP007043,S0294,C003,C003-QZ,3,C003-K01,HTML & Semantics,92.3,passed,2026-01-25T01:56:17
CP007044,S0294,C003,C003-QZ,4,C003-K04,HTTP & APIs,80.4,passed,2026-01-25T01:56:17
CP007045,S0294,C003,C003-QZ,1,C003-K03,JavaScript DOM,83.9,passed,2026-02-08T01:56:17
CP007046,S0294,C003,C003-QZ,2,C003-K01,HTML & Semantics,68.9,passed,2026-02-08T01:56:17
CP007047,S0294,C003,C003-QZ,3,C003-K04,HTTP & APIs,79.0,passed,2026-02-08T01:56:17
CP007048,S0294,C003,C003-QZ,4,C003-K05,Responsive Design,82.5,passed,2026-02-08T01:56:17
CP007049,S0294,C003,C003-EX,1,C003-K05,Responsive Design,88.1,passed,2026-05-02T01:56:17
CP007050,S0294,C003,C003-EX,2,C003-K02,CSS Layout,78.3,passed,2026-05-02T01:56:17
CP007051,S0294,C003,C003-EX,3,C003-K03,JavaScript DOM,77.5,passed,2026-05-02T01:56:17
CP007052,S0294,C003,C003-EX,4,C003-K01,HTML & Semantics,83.5,passed,2026-05-02T01:56:17
CP007053,S0294,C003,C003-EXF,1,C003-K01,HTML & Semantics,59.3,failed,2026-05-16T01:56:17
CP007054,S0294,C003,C003-EXF,2,C003-K03,JavaScript DOM,78.4,passed,2026-05-16T01:56:17
CP007055,S0294,C003,C003-EXF,3,C003-K05,Responsive Design,56.8,failed,2026-05-16T01:56:17
CP007056,S0294,C003,C003-EXF,4,C003-K04,HTTP & APIs,74.7,passed,2026-05-16T01:56:17
CP007057,S0295,C002,C002-QZ,1,C002-K01,Variables & Types,100.0,passed,2025-12-17T10:51:57
CP007058,S0295,C002,C002-QZ,2,C002-K05,Recursion,63.4,passed,2025-12-17T10:51:57
CP007059,S0295,C002,C002-QZ,3,C002-K03,Functions,93.4,passed,2025-12-17T10:51:57
CP007060,S0295,C002,C002-QZ,4,C002-K06,File I/O,100.0,passed,2025-12-17T10:51:57
CP007061,S0295,C002,C002-QZ,1,C002-K05,Recursion,52.1,failed,2026-01-01T10:51:57
CP007062,S0295,C002,C002-QZ,2,C002-K02,Control Flow,85.6,passed,2026-01-01T10:51:57
CP007063,S0295,C002,C002-QZ,3,C002-K04,Data Structures,84.5,passed,2026-01-01T10:51:57
CP007064,S0295,C002,C002-QZ,4,C002-K01,Variables & Types,64.8,passed,2026-01-01T10:51:57
CP007065,S0295,C002,C002-QZ,1,C002-K02,Control Flow,78.2,passed,2026-01-16T10:51:57
CP007066,S0295,C002,C002-QZ,2,C002-K03,Functions,86.4,passed,2026-01-16T10:51:57
CP007067,S0295,C002,C002-QZ,3,C002-K01,Variables & Types,77.2,passed,2026-01-16T10:51:57
CP007068,S0295,C002,C002-QZ,4,C002-K06,File I/O,68.8,passed,2026-01-16T10:51:57
CP007069,S0295,C002,C002-QZ,1,C002-K06,File I/O,92.7,passed,2026-01-31T10:51:57
CP007070,S0295,C002,C002-QZ,2,C002-K05,Recursion,48.1,failed,2026-01-31T10:51:57
CP007071,S0295,C002,C002-QZ,3,C002-K04,Data Structures,72.5,passed,2026-01-31T10:51:57
CP007072,S0295,C002,C002-QZ,4,C002-K02,Control Flow,77.8,passed,2026-01-31T10:51:57
CP007073,S0295,C002,C002-EX,1,C002-K05,Recursion,40.4,failed,2026-04-30T10:51:57
CP007074,S0295,C002,C002-EX,2,C002-K04,Data Structures,66.5,passed,2026-04-30T10:51:57
CP007075,S0295,C002,C002-EX,3,C002-K03,Functions,84.3,passed,2026-04-30T10:51:57
CP007076,S0295,C002,C002-EX,4,C002-K07,Error Handling,89.3,passed,2026-04-30T10:51:57
CP007077,S0295,C002,C002-EXF,1,C002-K05,Recursion,47.4,failed,2026-05-15T10:51:57
CP007078,S0295,C002,C002-EXF,2,C002-K07,Error Handling,73.6,passed,2026-05-15T10:51:57
CP007079,S0295,C002,C002-EXF,3,C002-K06,File I/O,77.5,passed,2026-05-15T10:51:57
CP007080,S0295,C002,C002-EXF,4,C002-K02,Control Flow,79.9,passed,2026-05-15T10:51:57
CP007081,S0296,C001,C001-QZ,1,C001-K06,Data Visualization Basics,78.9,passed,2025-12-30T05:02:46
CP007082,S0296,C001,C001-QZ,2,C001-K01,Spreadsheets & Tabular Data,89.1,passed,2025-12-30T05:02:46
CP007083,S0296,C001,C001-QZ,3,C001-K05,Joins & Merges,62.4,passed,2025-12-30T05:02:46
CP007084,S0296,C001,C001-QZ,4,C001-K04,GroupBy & Aggregation,85.4,passed,2025-12-30T05:02:46
CP007085,S0296,C001,C001-QZ,1,C001-K01,Spreadsheets & Tabular Data,81.1,passed,2026-01-13T05:02:46
CP007086,S0296,C001,C001-QZ,2,C001-K02,Descriptive Statistics,91.9,passed,2026-01-13T05:02:46
CP007087,S0296,C001,C001-QZ,3,C001-K05,Joins & Merges,76.4,passed,2026-01-13T05:02:46
CP007088,S0296,C001,C001-QZ,4,C001-K04,GroupBy & Aggregation,86.8,passed,2026-01-13T05:02:46
CP007089,S0296,C001,C001-QZ,1,C001-K02,Descriptive Statistics,82.0,passed,2026-01-27T05:02:46
CP007090,S0296,C001,C001-QZ,2,C001-K06,Data Visualization Basics,73.8,passed,2026-01-27T05:02:46
CP007091,S0296,C001,C001-QZ,3,C001-K05,Joins & Merges,86.4,passed,2026-01-27T05:02:46
CP007092,S0296,C001,C001-QZ,4,C001-K03,Data Cleaning,90.9,passed,2026-01-27T05:02:46
CP007093,S0296,C001,C001-QZ,1,C001-K03,Data Cleaning,82.5,passed,2026-02-09T05:02:46
CP007094,S0296,C001,C001-QZ,2,C001-K06,Data Visualization Basics,85.0,passed,2026-02-09T05:02:46
CP007095,S0296,C001,C001-QZ,3,C001-K02,Descriptive Statistics,76.3,passed,2026-02-09T05:02:46
CP007096,S0296,C001,C001-QZ,4,C001-K05,Joins & Merges,74.5,passed,2026-02-09T05:02:46
CP007097,S0296,C001,C001-EX,1,C001-K05,Joins & Merges,58.3,failed,2026-05-02T05:02:46
CP007098,S0296,C001,C001-EX,2,C001-K04,GroupBy & Aggregation,76.0,passed,2026-05-02T05:02:46
CP007099,S0296,C001,C001-EX,3,C001-K01,Spreadsheets & Tabular Data,87.2,passed,2026-05-02T05:02:46
CP007100,S0296,C001,C001-EX,4,C001-K03,Data Cleaning,94.1,passed,2026-05-02T05:02:46
CP007101,S0296,C001,C001-EXF,1,C001-K03,Data Cleaning,72.4,passed,2026-05-16T05:02:46
CP007102,S0296,C001,C001-EXF,2,C001-K06,Data Visualization Basics,66.3,passed,2026-05-16T05:02:46
CP007103,S0296,C001,C001-EXF,3,C001-K04,GroupBy & Aggregation,64.1,passed,2026-05-16T05:02:46
CP007104,S0296,C001,C001-EXF,4,C001-K05,Joins & Merges,56.0,failed,2026-05-16T05:02:46
CP007105,S0297,C006,C006-QZ,1,C006-K02,Classification,53.5,failed,2025-12-25T20:14:32
CP007106,S0297,C006,C006-QZ,2,C006-K04,Feature Engineering,71.3,passed,2025-12-25T20:14:32
CP007107,S0297,C006,C006-QZ,3,C006-K05,Model Evaluation,72.3,passed,2025-12-25T20:14:32
CP007108,S0297,C006,C006-QZ,4,C006-K01,Regression,75.7,passed,2025-12-25T20:14:32
CP007109,S0297,C006,C006-QZ,1,C006-K03,Overfitting & Regularization,38.1,failed,2026-01-08T20:14:32
CP007110,S0297,C006,C006-QZ,2,C006-K04,Feature Engineering,62.4,passed,2026-01-08T20:14:32
CP007111,S0297,C006,C006-QZ,3,C006-K02,Classification,71.4,passed,2026-01-08T20:14:32
CP007112,S0297,C006,C006-QZ,4,C006-K06,Clustering,65.2,passed,2026-01-08T20:14:32
CP007113,S0297,C006,C006-QZ,1,C006-K02,Classification,68.2,passed,2026-01-22T20:14:32
CP007114,S0297,C006,C006-QZ,2,C006-K01,Regression,85.1,passed,2026-01-22T20:14:32
CP007115,S0297,C006,C006-QZ,3,C006-K03,Overfitting & Regularization,65.6,passed,2026-01-22T20:14:32
CP007116,S0297,C006,C006-QZ,4,C006-K04,Feature Engineering,75.8,passed,2026-01-22T20:14:32
CP007117,S0297,C006,C006-QZ,1,C006-K06,Clustering,82.5,passed,2026-02-05T20:14:32
CP007118,S0297,C006,C006-QZ,2,C006-K02,Classification,72.7,passed,2026-02-05T20:14:32
CP007119,S0297,C006,C006-QZ,3,C006-K03,Overfitting & Regularization,73.5,passed,2026-02-05T20:14:32
CP007120,S0297,C006,C006-QZ,4,C006-K04,Feature Engineering,78.7,passed,2026-02-05T20:14:32
CP007121,S0297,C006,C006-EX,1,C006-K06,Clustering,56.4,failed,2026-05-01T20:14:32
CP007122,S0297,C006,C006-EX,2,C006-K05,Model Evaluation,56.1,failed,2026-05-01T20:14:32
CP007123,S0297,C006,C006-EX,3,C006-K02,Classification,55.3,failed,2026-05-01T20:14:32
CP007124,S0297,C006,C006-EX,4,C006-K04,Feature Engineering,60.2,passed,2026-05-01T20:14:32
CP007125,S0297,C006,C006-EXF,1,C006-K02,Classification,77.8,passed,2026-05-15T20:14:32
CP007126,S0297,C006,C006-EXF,2,C006-K03,Overfitting & Regularization,46.3,failed,2026-05-15T20:14:32
CP007127,S0297,C006,C006-EXF,3,C006-K04,Feature Engineering,79.9,passed,2026-05-15T20:14:32
CP007128,S0297,C006,C006-EXF,4,C006-K06,Clustering,70.1,passed,2026-05-15T20:14:32
CP007129,S0298,C004,C004-QZ,1,C004-K01,Design Principles,65.8,passed,2025-12-25T04:12:09
CP007130,S0298,C004,C004-QZ,2,C004-K02,Wireframing,68.4,passed,2025-12-25T04:12:09
CP007131,S0298,C004,C004-QZ,3,C004-K05,Usability Testing,80.1,passed,2025-12-25T04:12:09
CP007132,S0298,C004,C004-QZ,4,C004-K04,Prototyping,71.6,passed,2025-12-25T04:12:09
CP007133,S0298,C004,C004-QZ,1,C004-K01,Design Principles,89.2,passed,2026-01-08T04:12:09
CP007134,S0298,C004,C004-QZ,2,C004-K05,Usability Testing,75.5,passed,2026-01-08T04:12:09
CP007135,S0298,C004,C004-QZ,3,C004-K03,Color Theory,93.0,passed,2026-01-08T04:12:09
CP007136,S0298,C004,C004-QZ,4,C004-K02,Wireframing,85.6,passed,2026-01-08T04:12:09
CP007137,S0298,C004,C004-QZ,1,C004-K01,Design Principles,85.9,passed,2026-01-22T04:12:09
CP007138,S0298,C004,C004-QZ,2,C004-K03,Color Theory,66.3,passed,2026-01-22T04:12:09
CP007139,S0298,C004,C004-QZ,3,C004-K04,Prototyping,68.5,passed,2026-01-22T04:12:09
CP007140,S0298,C004,C004-QZ,4,C004-K05,Usability Testing,80.1,passed,2026-01-22T04:12:09
CP007141,S0298,C004,C004-QZ,1,C004-K03,Color Theory,57.7,failed,2026-02-05T04:12:09
CP007142,S0298,C004,C004-QZ,2,C004-K05,Usability Testing,70.4,passed,2026-02-05T04:12:09
CP007143,S0298,C004,C004-QZ,3,C004-K02,Wireframing,61.7,passed,2026-02-05T04:12:09
CP007144,S0298,C004,C004-QZ,4,C004-K01,Design Principles,51.6,failed,2026-02-05T04:12:09
CP007145,S0298,C004,C004-EX,1,C004-K02,Wireframing,95.5,passed,2026-05-01T04:12:09
CP007146,S0298,C004,C004-EX,2,C004-K03,Color Theory,96.3,passed,2026-05-01T04:12:09
CP007147,S0298,C004,C004-EX,3,C004-K01,Design Principles,98.1,passed,2026-05-01T04:12:09
CP007148,S0298,C004,C004-EX,4,C004-K04,Prototyping,94.3,passed,2026-05-01T04:12:09
CP007149,S0298,C004,C004-EXF,1,C004-K04,Prototyping,67.7,passed,2026-05-15T04:12:09
CP007150,S0298,C004,C004-EXF,2,C004-K02,Wireframing,74.7,passed,2026-05-15T04:12:09
CP007151,S0298,C004,C004-EXF,3,C004-K05,Usability Testing,57.3,failed,2026-05-15T04:12:09
CP007152,S0298,C004,C004-EXF,4,C004-K01,Design Principles,60.6,passed,2026-05-15T04:12:09
CP007153,S0299,C006,C006-QZ,1,C006-K01,Regression,76.3,passed,2025-12-16T12:36:58
CP007154,S0299,C006,C006-QZ,2,C006-K02,Classification,70.4,passed,2025-12-16T12:36:58
CP007155,S0299,C006,C006-QZ,3,C006-K03,Overfitting & Regularization,60.3,passed,2025-12-16T12:36:58
CP007156,S0299,C006,C006-QZ,4,C006-K04,Feature Engineering,78.9,passed,2025-12-16T12:36:58
CP007157,S0299,C006,C006-QZ,1,C006-K04,Feature Engineering,57.8,failed,2025-12-31T12:36:58
CP007158,S0299,C006,C006-QZ,2,C006-K01,Regression,54.1,failed,2025-12-31T12:36:58
CP007159,S0299,C006,C006-QZ,3,C006-K03,Overfitting & Regularization,28.5,failed,2025-12-31T12:36:58
CP007160,S0299,C006,C006-QZ,4,C006-K06,Clustering,61.7,passed,2025-12-31T12:36:58
CP007161,S0299,C006,C006-QZ,1,C006-K05,Model Evaluation,79.4,passed,2026-01-15T12:36:58
CP007162,S0299,C006,C006-QZ,2,C006-K03,Overfitting & Regularization,68.0,passed,2026-01-15T12:36:58
CP007163,S0299,C006,C006-QZ,3,C006-K06,Clustering,80.7,passed,2026-01-15T12:36:58
CP007164,S0299,C006,C006-QZ,4,C006-K04,Feature Engineering,72.2,passed,2026-01-15T12:36:58
CP007165,S0299,C006,C006-QZ,1,C006-K01,Regression,89.0,passed,2026-01-30T12:36:58
CP007166,S0299,C006,C006-QZ,2,C006-K06,Clustering,73.1,passed,2026-01-30T12:36:58
CP007167,S0299,C006,C006-QZ,3,C006-K02,Classification,88.8,passed,2026-01-30T12:36:58
CP007168,S0299,C006,C006-QZ,4,C006-K04,Feature Engineering,79.5,passed,2026-01-30T12:36:58
CP007169,S0299,C006,C006-EX,1,C006-K04,Feature Engineering,73.8,passed,2026-04-30T12:36:58
CP007170,S0299,C006,C006-EX,2,C006-K02,Classification,75.8,passed,2026-04-30T12:36:58
CP007171,S0299,C006,C006-EX,3,C006-K03,Overfitting & Regularization,71.4,passed,2026-04-30T12:36:58
CP007172,S0299,C006,C006-EX,4,C006-K06,Clustering,88.6,passed,2026-04-30T12:36:58
CP007173,S0299,C006,C006-EXF,1,C006-K06,Clustering,68.3,passed,2026-05-15T12:36:58
CP007174,S0299,C006,C006-EXF,2,C006-K05,Model Evaluation,61.0,passed,2026-05-15T12:36:58
CP007175,S0299,C006,C006-EXF,3,C006-K04,Feature Engineering,63.3,passed,2026-05-15T12:36:58
CP007176,S0299,C006,C006-EXF,4,C006-K02,Classification,77.1,passed,2026-05-15T12:36:58
CP007177,S0300,C006,C006-QZ,1,C006-K05,Model Evaluation,75.7,passed,2025-12-17T14:17:24
CP007178,S0300,C006,C006-QZ,2,C006-K02,Classification,79.7,passed,2025-12-17T14:17:24
CP007179,S0300,C006,C006-QZ,3,C006-K03,Overfitting & Regularization,72.3,passed,2025-12-17T14:17:24
CP007180,S0300,C006,C006-QZ,4,C006-K01,Regression,78.3,passed,2025-12-17T14:17:24
CP007181,S0300,C006,C006-QZ,1,C006-K06,Clustering,81.2,passed,2026-01-01T14:17:24
CP007182,S0300,C006,C006-QZ,2,C006-K05,Model Evaluation,83.1,passed,2026-01-01T14:17:24
CP007183,S0300,C006,C006-QZ,3,C006-K02,Classification,85.8,passed,2026-01-01T14:17:24
CP007184,S0300,C006,C006-QZ,4,C006-K03,Overfitting & Regularization,61.3,passed,2026-01-01T14:17:24
CP007185,S0300,C006,C006-QZ,1,C006-K02,Classification,92.2,passed,2026-01-16T14:17:24
CP007186,S0300,C006,C006-QZ,2,C006-K06,Clustering,87.4,passed,2026-01-16T14:17:24
CP007187,S0300,C006,C006-QZ,3,C006-K04,Feature Engineering,96.5,passed,2026-01-16T14:17:24
CP007188,S0300,C006,C006-QZ,4,C006-K03,Overfitting & Regularization,76.1,passed,2026-01-16T14:17:24
CP007189,S0300,C006,C006-QZ,1,C006-K06,Clustering,100.0,passed,2026-01-31T14:17:24
CP007190,S0300,C006,C006-QZ,2,C006-K03,Overfitting & Regularization,68.2,passed,2026-01-31T14:17:24
CP007191,S0300,C006,C006-QZ,3,C006-K01,Regression,95.4,passed,2026-01-31T14:17:24
CP007192,S0300,C006,C006-QZ,4,C006-K05,Model Evaluation,85.7,passed,2026-01-31T14:17:24
CP007193,S0300,C006,C006-EX,1,C006-K06,Clustering,78.6,passed,2026-04-30T14:17:24
CP007194,S0300,C006,C006-EX,2,C006-K03,Overfitting & Regularization,87.5,passed,2026-04-30T14:17:24
CP007195,S0300,C006,C006-EX,3,C006-K02,Classification,98.3,passed,2026-04-30T14:17:24
CP007196,S0300,C006,C006-EX,4,C006-K05,Model Evaluation,69.7,passed,2026-04-30T14:17:24
CP007197,S0300,C006,C006-EXF,1,C006-K05,Model Evaluation,75.0,passed,2026-05-15T14:17:24
CP007198,S0300,C006,C006-EXF,2,C006-K04,Feature Engineering,62.7,passed,2026-05-15T14:17:24
CP007199,S0300,C006,C006-EXF,3,C006-K06,Clustering,72.8,passed,2026-05-15T14:17:24
CP007200,S0300,C006,C006-EXF,4,C006-K01,Regression,71.4,passed,2026-05-15T14:17:24
CP007201,S0301,C006,C006-QZ,1,C006-K04,Feature Engineering,88.8,passed,2025-12-25T12:20:02
CP007202,S0301,C006,C006-QZ,2,C006-K03,Overfitting & Regularization,80.1,passed,2025-12-25T12:20:02
CP007203,S0301,C006,C006-QZ,3,C006-K06,Clustering,83.8,passed,2025-12-25T12:20:02
CP007204,S0301,C006,C006-QZ,4,C006-K05,Model Evaluation,70.9,passed,2025-12-25T12:20:02
CP007205,S0301,C006,C006-QZ,1,C006-K03,Overfitting & Regularization,62.5,passed,2026-01-08T12:20:02
CP007206,S0301,C006,C006-QZ,2,C006-K06,Clustering,98.1,passed,2026-01-08T12:20:02
CP007207,S0301,C006,C006-QZ,3,C006-K04,Feature Engineering,87.7,passed,2026-01-08T12:20:02
CP007208,S0301,C006,C006-QZ,4,C006-K05,Model Evaluation,85.4,passed,2026-01-08T12:20:02
CP007209,S0301,C006,C006-QZ,1,C006-K06,Clustering,86.5,passed,2026-01-22T12:20:02
CP007210,S0301,C006,C006-QZ,2,C006-K02,Classification,96.8,passed,2026-01-22T12:20:02
CP007211,S0301,C006,C006-QZ,3,C006-K03,Overfitting & Regularization,67.2,passed,2026-01-22T12:20:02
CP007212,S0301,C006,C006-QZ,4,C006-K04,Feature Engineering,94.5,passed,2026-01-22T12:20:02
CP007213,S0301,C006,C006-QZ,1,C006-K01,Regression,88.8,passed,2026-02-05T12:20:02
CP007214,S0301,C006,C006-QZ,2,C006-K03,Overfitting & Regularization,83.0,passed,2026-02-05T12:20:02
CP007215,S0301,C006,C006-QZ,3,C006-K04,Feature Engineering,98.6,passed,2026-02-05T12:20:02
CP007216,S0301,C006,C006-QZ,4,C006-K02,Classification,86.7,passed,2026-02-05T12:20:02
CP007217,S0301,C006,C006-EX,1,C006-K01,Regression,74.0,passed,2026-05-01T12:20:02
CP007218,S0301,C006,C006-EX,2,C006-K06,Clustering,66.8,passed,2026-05-01T12:20:02
CP007219,S0301,C006,C006-EX,3,C006-K05,Model Evaluation,82.4,passed,2026-05-01T12:20:02
CP007220,S0301,C006,C006-EX,4,C006-K03,Overfitting & Regularization,51.1,failed,2026-05-01T12:20:02
CP007221,S0301,C006,C006-EXF,1,C006-K02,Classification,77.4,passed,2026-05-15T12:20:02
CP007222,S0301,C006,C006-EXF,2,C006-K01,Regression,82.6,passed,2026-05-15T12:20:02
CP007223,S0301,C006,C006-EXF,3,C006-K06,Clustering,90.1,passed,2026-05-15T12:20:02
CP007224,S0301,C006,C006-EXF,4,C006-K03,Overfitting & Regularization,76.6,passed,2026-05-15T12:20:02
CP007225,S0302,C004,C004-QZ,1,C004-K01,Design Principles,71.2,passed,2025-12-27T20:19:21
CP007226,S0302,C004,C004-QZ,2,C004-K05,Usability Testing,77.1,passed,2025-12-27T20:19:21
CP007227,S0302,C004,C004-QZ,3,C004-K03,Color Theory,70.3,passed,2025-12-27T20:19:21
CP007228,S0302,C004,C004-QZ,4,C004-K02,Wireframing,72.1,passed,2025-12-27T20:19:21
CP007229,S0302,C004,C004-QZ,1,C004-K05,Usability Testing,67.5,passed,2026-01-10T20:19:21
CP007230,S0302,C004,C004-QZ,2,C004-K04,Prototyping,71.7,passed,2026-01-10T20:19:21
CP007231,S0302,C004,C004-QZ,3,C004-K01,Design Principles,66.7,passed,2026-01-10T20:19:21
CP007232,S0302,C004,C004-QZ,4,C004-K02,Wireframing,80.6,passed,2026-01-10T20:19:21
CP007233,S0302,C004,C004-QZ,1,C004-K05,Usability Testing,50.0,failed,2026-01-24T20:19:21
CP007234,S0302,C004,C004-QZ,2,C004-K02,Wireframing,80.8,passed,2026-01-24T20:19:21
CP007235,S0302,C004,C004-QZ,3,C004-K04,Prototyping,75.8,passed,2026-01-24T20:19:21
CP007236,S0302,C004,C004-QZ,4,C004-K03,Color Theory,51.6,failed,2026-01-24T20:19:21
CP007237,S0302,C004,C004-QZ,1,C004-K05,Usability Testing,89.7,passed,2026-02-07T20:19:21
CP007238,S0302,C004,C004-QZ,2,C004-K01,Design Principles,76.0,passed,2026-02-07T20:19:21
CP007239,S0302,C004,C004-QZ,3,C004-K02,Wireframing,78.7,passed,2026-02-07T20:19:21
CP007240,S0302,C004,C004-QZ,4,C004-K04,Prototyping,75.0,passed,2026-02-07T20:19:21
CP007241,S0302,C004,C004-EX,1,C004-K05,Usability Testing,64.3,passed,2026-05-02T20:19:21
CP007242,S0302,C004,C004-EX,2,C004-K02,Wireframing,55.3,failed,2026-05-02T20:19:21
CP007243,S0302,C004,C004-EX,3,C004-K03,Color Theory,56.5,failed,2026-05-02T20:19:21
CP007244,S0302,C004,C004-EX,4,C004-K01,Design Principles,68.0,passed,2026-05-02T20:19:21
CP007245,S0302,C004,C004-EXF,1,C004-K04,Prototyping,37.4,failed,2026-05-16T20:19:21
CP007246,S0302,C004,C004-EXF,2,C004-K03,Color Theory,39.7,failed,2026-05-16T20:19:21
CP007247,S0302,C004,C004-EXF,3,C004-K01,Design Principles,57.5,failed,2026-05-16T20:19:21
CP007248,S0302,C004,C004-EXF,4,C004-K05,Usability Testing,48.7,failed,2026-05-16T20:19:21
CP007249,S0303,C006,C006-QZ,1,C006-K05,Model Evaluation,74.6,passed,2025-12-27T19:06:03
CP007250,S0303,C006,C006-QZ,2,C006-K04,Feature Engineering,76.4,passed,2025-12-27T19:06:03
CP007251,S0303,C006,C006-QZ,3,C006-K02,Classification,77.4,passed,2025-12-27T19:06:03
CP007252,S0303,C006,C006-QZ,4,C006-K03,Overfitting & Regularization,61.4,passed,2025-12-27T19:06:03
CP007253,S0303,C006,C006-QZ,1,C006-K05,Model Evaluation,89.7,passed,2026-01-10T19:06:03
CP007254,S0303,C006,C006-QZ,2,C006-K02,Classification,94.6,passed,2026-01-10T19:06:03
CP007255,S0303,C006,C006-QZ,3,C006-K06,Clustering,93.5,passed,2026-01-10T19:06:03
CP007256,S0303,C006,C006-QZ,4,C006-K01,Regression,100.0,passed,2026-01-10T19:06:03
CP007257,S0303,C006,C006-QZ,1,C006-K03,Overfitting & Regularization,51.5,failed,2026-01-24T19:06:03
CP007258,S0303,C006,C006-QZ,2,C006-K02,Classification,57.3,failed,2026-01-24T19:06:03
CP007259,S0303,C006,C006-QZ,3,C006-K06,Clustering,77.3,passed,2026-01-24T19:06:03
CP007260,S0303,C006,C006-QZ,4,C006-K01,Regression,57.2,failed,2026-01-24T19:06:03
CP007261,S0303,C006,C006-QZ,1,C006-K04,Feature Engineering,93.9,passed,2026-02-07T19:06:03
CP007262,S0303,C006,C006-QZ,2,C006-K06,Clustering,95.9,passed,2026-02-07T19:06:03
CP007263,S0303,C006,C006-QZ,3,C006-K05,Model Evaluation,78.1,passed,2026-02-07T19:06:03
CP007264,S0303,C006,C006-QZ,4,C006-K01,Regression,77.7,passed,2026-02-07T19:06:03
CP007265,S0303,C006,C006-EX,1,C006-K03,Overfitting & Regularization,54.5,failed,2026-05-02T19:06:03
CP007266,S0303,C006,C006-EX,2,C006-K01,Regression,73.1,passed,2026-05-02T19:06:03
